"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"N Robertson St & Elysian Fields Ave (5A04)","NAT","Necessary Action Taken","POINT (-90.05729655 29.97258803)",,,,,"3684842","537773","A0064414","5","1H","2014-01-01T10:10:06.000","2014-01-01T10:10:35.000","2014-01-01T10:10:06.000",,"18","TRAFFIC INCIDENT","70117"
"Robert E Lee Blvd & Elysian Fields Ave (3S01)","NAT","Necessary Action Taken","POINT (-90.06132298 30.02209483)",,,,,"3683367","555761","A0064514","3","1H","2014-01-01T10:10:46.000","2014-01-01T10:29:23.000","2014-01-01T10:10:46.000",,"18","TRAFFIC INCIDENT","70122"
"I-10 W Onramp & Crowder Blvd (7O04)","NAT","Necessary Action Taken","POINT (-89.99404303 30.030408)",,,,,"3704622","559027","A0064614","7","1H","2014-01-01T10:12:05.000","2014-01-01T10:23:14.000","2014-01-01T10:12:05.000",,"18","TRAFFIC INCIDENT","70127"
"020XX La Salle St","NAT","Necessary Action Taken","POINT (-90.08468657 29.94150307)",,,,,"3676293","526374","A0064714","6","1H","2014-01-01T10:20:17.000","2014-01-01T10:39:48.000","2014-01-01T10:13:37.000","2014-01-01T10:14:59.000","21","COMPLAINT OTHER","70113"
"013XX Ursulines Ave","RTF","REPORT TO FOLLOW","POINT (-90.06735902 29.965153)",,,,,"3681686","535034","A0064914","1","1E","2014-01-01T10:42:28.000","2014-01-01T12:01:35.000","2014-01-01T10:14:24.000","2014-01-01T10:31:00.000","67","THEFT","70116"
"Trafalgar St & Gentilly Blvd","GOA","GONE ON ARRIVAL","POINT (-90.07558216 29.98756667)",,,,,"3678993","543156","A0065014","3","2A","2014-01-01T10:21:14.000","2014-01-01T10:36:45.000","2014-01-01T10:15:25.000","2014-01-01T10:17:40.000","107","SUSPICIOUS PERSON","70119"
"N Carrollton Ave & Flowerdale Ct","NAT","Necessary Action Taken","POINT (-90.09253528 29.98224196)",,,,,"3673647","541161","A0065114","3","1H","2014-01-01T10:18:50.000","2014-01-01T10:33:20.000","2014-01-01T10:18:50.000",,"18","TRAFFIC INCIDENT","70119"
"023XX N Prieur St","RTF","REPORT TO FOLLOW","POINT (-90.05498073 29.97669293)",,,,,"3685558","539274","A0065214","5","2A","2014-01-01T10:31:38.000","2014-01-01T13:59:11.000","2014-01-01T10:19:51.000","2014-01-01T10:22:04.000","30S","HOMICIDE BY SHOOTING","70117"
"010XX Lamanche St","UNF","UNFOUNDED","POINT (-90.0152161 29.95983666)",,,,,"3698218","533287","A0065314","5","1A",,"2014-01-01T12:40:28.000","2014-01-01T10:21:25.000","2014-01-01T12:36:05.000","56D","CRIMINAL DAMAGE DOMESTIC","70117"
"Saint Claude Ave & Marigny St (5B02)","NAT","Necessary Action Taken","POINT (-90.05555 29.96882944)",,,,,"3685410","536412","A0065414","5","1H","2014-01-01T10:21:34.000","2014-01-01T10:27:22.000","2014-01-01T10:21:27.000","2014-01-01T10:21:27.000","18","TRAFFIC INCIDENT","70117"
"135XX Granville St","RTF","REPORT TO FOLLOW","POINT (-89.92645594 30.03851945)",,,,,"3725971","562233","A0065614","7","1E","2014-01-01T10:56:29.000","2014-01-01T12:02:47.000","2014-01-01T10:23:15.000","2014-01-01T10:46:29.000","62","SIMPLE BURGLARY","70129"
"I10 E & Morrison Rd Exit","RTF","REPORT TO FOLLOW","POINT (-90.01038812 30.02607893)",,,,,"3699468","557392","A0065714","7","2B","2014-01-01T10:26:18.000","2014-01-01T10:27:51.000","2014-01-01T10:26:18.000",,"20I","AUTO ACCIDENT WITH INJURY","70126"
"008XX N Robertson St","RTF","REPORT TO FOLLOW","POINT (-90.07120116 29.96442382)",,,,,"3680472","534755","A0065814","1","1D","2014-01-01T11:12:38.000","2014-01-01T12:06:40.000","2014-01-01T10:27:38.000","2014-01-01T11:03:53.000","56","SIMPLE CRIMINAL DAMAGE","70116"
"Holiday Dr (4D01) & Macarthur Blvd","NAT","Necessary Action Taken","POINT (-90.01387806 29.92437867)",,,,,"3698790","520398","A0065914","4","1H","2014-01-01T10:31:10.000","2014-01-01T10:51:03.000","2014-01-01T10:28:01.000","2014-01-01T10:28:01.000","21","COMPLAINT OTHER","70131"
"023XX Palmer Ave","NAT","Necessary Action Taken","POINT (-90.11668597 29.93923569)",,,,,"3666168","525440","A0066014","2","2B","2014-01-01T10:37:37.000","2014-01-01T10:53:08.000","2014-01-01T10:30:31.000","2014-01-01T10:31:17.000","62L","BURGLAR ALARM, LOCAL","70118"
"008XX Conti St","RTF","REPORT TO FOLLOW","POINT (-90.06793063 29.95657582)",,,,,"3681539","531913","A0066114","8","1A",,"2014-01-01T12:55:30.000","2014-01-01T10:33:48.000","2014-01-01T12:09:59.000","103","DISTURBANCE (OTHER)","70112"
"026XX Canal St","NAT","Necessary Action Taken","POINT (-90.08688871 29.9656697)",,,,,"3675500","535154","A0066214","1","2C","2014-01-01T10:43:08.000","2014-01-01T10:48:30.000","2014-01-01T10:34:35.000","2014-01-01T10:35:18.000","62A","BURGLAR ALARM, SILENT","70119"
"Read Blvd (7I06) & E Rockton Cir","NAT","Necessary Action Taken","POINT (-89.97928065 30.04162796)",,,,,"3709245","563162","A0066314","7","1H","2014-01-01T10:35:43.000","2014-01-01T10:38:21.000","2014-01-01T10:35:43.000",,"18","TRAFFIC INCIDENT","70127"
"Elysian Fields Ave (5L01) & N Galvez St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0066414","5","2B","2014-01-01T11:10:11.000","2014-01-01T11:21:58.000","2014-01-01T10:36:13.000","2014-01-01T11:05:53.000","24","MEDICAL","70117"
"005XX Canal St","NAT","Necessary Action Taken","POINT (-90.06790895 29.95189311)",,,,,"3681565","530210","A0066514","8","1H",,"2014-01-01T12:45:36.000","2014-01-01T10:37:24.000","2014-01-01T11:56:29.000","21","COMPLAINT OTHER","70130"
"006XX Bourbon St","UNF","UNFOUNDED","POINT (-90.06641073 29.95800508)",,,,,"3682015","532438","A0066614","8","0E","2014-01-01T14:01:36.000","2014-01-01T14:10:40.000","2014-01-01T10:39:44.000","2014-01-01T14:01:31.000","21P","LOST PROPERTY","70112"
"X Canal St","RTF","REPORT TO FOLLOW","POINT (-90.06460433 29.94961014)",,,,,"3682621","529391","A0066714","8","0E","2014-01-01T14:10:55.000","2014-01-01T15:02:00.000","2014-01-01T10:41:15.000","2014-01-01T14:10:48.000","21P","LOST PROPERTY","70130"
"045XX Francisco Verrett Dr","VOI","VOID","POINT (-89.99477763 30.01563884)",,,,,"3704452","553653","A0066914","7","1A",,"2014-01-01T10:46:16.000","2014-01-01T10:42:29.000","2014-01-01T10:44:14.000","103","DISTURBANCE (OTHER)","70126"
"031XX Esplanade Ave","NAT","Necessary Action Taken","POINT (-90.08451961 29.98059166)",,,,,"3676191","540588","A0067014","1","1H","2014-01-01T10:44:41.000","2014-01-01T11:04:32.000","2014-01-01T10:43:04.000","2014-01-01T10:43:04.000","21","COMPLAINT OTHER","70119"
"S Carrollton Exit & I-10 E Onramp","NAT","Necessary Action Taken","POINT (-90.10953253 29.969084)",,,,,"3668318","536318","A0067114","3","1H","2014-01-01T11:04:03.000","2014-01-01T12:01:23.000","2014-01-01T10:46:19.000","2014-01-01T10:47:36.000","18","TRAFFIC INCIDENT","70119"
"012XX Poland Ave","NAT","Necessary Action Taken","POINT (-90.03076699 29.96609669)",,,,,"3693268","535507","A0067214","5","2C","2014-01-01T11:26:26.000","2014-01-01T11:46:01.000","2014-01-01T10:48:16.000","2014-01-01T11:22:06.000","62A","BURGLAR ALARM, SILENT","70117"
"Bienville St & N Broad St","NAT","Necessary Action Taken","POINT (-90.08578454 29.96725858)",,,,,"3675844","535735","A0067314","1","1H","2014-01-01T10:48:46.000","2014-01-01T11:12:23.000","2014-01-01T10:48:46.000",,"18","TRAFFIC INCIDENT","70119"
"S White St & Martin Luther King Jr Blvd","NAT","Necessary Action Taken","POINT (-90.09997645 29.95308227)",,,,,"3671406","530532","A0067414","6","1H","2014-01-01T10:51:55.000","2014-01-01T10:59:26.000","2014-01-01T10:51:55.000",,"18","TRAFFIC INCIDENT","70125"
"001XX S Lopez St","RTF","REPORT TO FOLLOW","POINT (-90.09217536 29.96820838)",,,,,"3673816","536059","A0067514","1","1E","2014-01-01T12:56:43.000","2014-01-01T13:42:04.000","2014-01-01T10:52:54.000","2014-01-01T12:44:17.000","67","THEFT","70119"
"023XX N Broad St","RTF","REPORT TO FOLLOW","POINT (-90.06681547 29.98849443)",,,,,"3681764","543523","A0067614","3","1D","2014-01-01T11:02:27.000","2014-01-01T11:41:50.000","2014-01-01T10:54:33.000","2014-01-01T10:55:50.000","56","SIMPLE CRIMINAL DAMAGE","70119"
"048XX Perelli Dr","UNF","UNFOUNDED","POINT (-89.97163916 30.02352867)",,,,,"3711741","556609","A0067714","7","2C","2014-01-01T11:00:50.000","2014-01-01T11:09:49.000","2014-01-01T10:57:08.000","2014-01-01T10:58:30.000","62A","BURGLAR ALARM, SILENT","70127"
"009XX Poydras St","RTF","REPORT TO FOLLOW","POINT (-90.07320258 29.95042792)",,,,,"3679895","529659","A0067814","8","1H","2014-01-01T12:31:58.000","2014-01-01T13:41:33.000","2014-01-01T10:57:11.000","2014-01-01T12:18:59.000","21","COMPLAINT OTHER","70112"
"Chef Menteur Hwy & Downman Rd","NAT","Necessary Action Taken","POINT (-90.02090137 30.00973449)",,,,,"3696210","551411","A0067914","3","1H","2014-01-01T11:00:27.000","2014-01-01T11:31:34.000","2014-01-01T10:59:15.000","2014-01-01T10:59:15.000","18","TRAFFIC INCIDENT","70126"
"Mlk Blvd & S Claiborne Ave (6J02)","GOA","GONE ON ARRIVAL","POINT (-90.08837404 29.94620885)",,,,,"3675107","528072","A0068014","6","2A","2014-01-01T10:59:42.000","2014-01-01T11:36:45.000","2014-01-01T10:59:37.000","2014-01-01T10:59:37.000","107","SUSPICIOUS PERSON","70113"
"Elysian Fields Ave (3X02) & Humanity St","RTF","REPORT TO FOLLOW","POINT (-90.05881676 29.99184828)",,,,,"3684283","544771","A0068114","3","2B","2014-01-01T11:16:32.000","2014-01-01T12:47:24.000","2014-01-01T11:02:38.000","2014-01-01T11:05:43.000","20I","AUTO ACCIDENT WITH INJURY","70122"
"I-610 W Onramp & Elysian Fields Ave","DUP","DUPLICATE","POINT (-90.05881676 29.99184828)",,,,,"3684283","544771","A0068214","3","1C",,"2014-01-01T11:05:02.000","2014-01-01T11:02:40.000",,"20","AUTO ACCIDENT","70122"
"011XX N Broad St","NAT","Necessary Action Taken","POINT (-90.08021137 29.9741771)",,,,,"3677581","538271","A0068314","1","2C","2014-01-01T11:08:08.000","2014-01-01T11:17:09.000","2014-01-01T11:03:40.000","2014-01-01T11:05:01.000","62A","BURGLAR ALARM, SILENT","70119"
"100XX N I-10 Service Rd","NAT","Necessary Action Taken","POINT (-89.97576878 30.03843089)",,,,,"3710370","562012","A0068414","7","1H","2014-01-01T11:16:36.000","2014-01-01T11:20:16.000","2014-01-01T11:03:46.000","2014-01-01T11:10:03.000","21","COMPLAINT OTHER","70127"
"008XX Common St","NAT","Necessary Action Taken","POINT (-90.07142853 29.95311934)",,,,,"3680446","530644","A0068514","8","1A",,"2014-01-01T12:30:11.000","2014-01-01T11:06:39.000","2014-01-01T12:11:30.000","103","DISTURBANCE (OTHER)","70112"
"034XX Thalia St","RTF","REPORT TO FOLLOW","POINT (-90.09346295 29.95003345)",,,,,"3673480","529445","A0068614","6","1D","2014-01-01T11:22:35.000","2014-01-01T14:08:06.000","2014-01-01T11:09:22.000","2014-01-01T11:14:04.000","35","SIMPLE BATTERY","70125"
"Henry Clay Ave & Magazine St","RTF","REPORT TO FOLLOW","POINT (-90.12440271 29.92318372)",,,,,"3663786","519577","A0068714","2","1E","2014-01-01T11:38:56.000","2014-01-01T13:31:35.000","2014-01-01T11:11:33.000","2014-01-01T11:12:30.000","100","HIT & RUN","70118"
"038XX S Inwood Ave","NAT","Necessary Action Taken","POINT (-89.99419738 29.90703089)",,,,,"3705098","514162","A0068814","4","2C","2014-01-01T11:23:12.000","2014-01-01T11:35:28.000","2014-01-01T11:12:11.000","2014-01-01T11:12:52.000","62A","BURGLAR ALARM, SILENT","70131"
"009XX Decatur St","RTF","REPORT TO FOLLOW","POINT (-90.06143616 29.95853941)",,,,,"3683588","532650","A0068914","8","0E","2014-01-01T15:13:44.000","2014-01-01T16:16:52.000","2014-01-01T11:12:40.000","2014-01-01T15:13:32.000","21P","LOST PROPERTY","70116"
"Decatur St & Gov Nicholls St","RTF","REPORT TO FOLLOW","POINT (-90.0592713 29.96069088)",,,,,"3684265","533440","A0069114","8","0E",,"2014-01-01T16:01:32.000","2014-01-01T11:15:07.000","2014-01-01T15:28:35.000","21P","LOST PROPERTY","70116"
"059XX Marconi Dr","NAT","Necessary Action Taken","POINT (-90.09811872 29.99732271)",,,,,"3671821","546626","A0069214","3","2C","2014-01-01T11:21:46.000","2014-01-01T11:31:09.000","2014-01-01T11:15:14.000","2014-01-01T11:15:50.000","62A","BURGLAR ALARM, SILENT","70124"
"020XX Earhart Blvd","NAT","Necessary Action Taken","POINT (-90.07921801 29.94461003)",,,,,"3678013","527522","A0069314","6","1H","2014-01-01T11:21:29.000","2014-01-01T11:43:09.000","2014-01-01T11:18:27.000","2014-01-01T11:18:27.000","21","COMPLAINT OTHER","70113"
"030XX Earhart Blvd","VOI","VOID","POINT (-90.0881694 29.95007255)",,,,,"3675156","529478","A0069414","6","1C",,"2014-01-01T11:41:42.000","2014-01-01T11:18:33.000",,"62B","BUSINESS BUGLARY","70125"
"021XX Allen St","VOI","VOID","POINT (-90.0646059 29.97855987)",,,,,"3682504","539919","A0069514","5","2C",,"2014-01-01T11:25:08.000","2014-01-01T11:20:50.000",,"62A","BURGLAR ALARM, SILENT","70119"
"070XX General Meyer Ave","RTF","REPORT TO FOLLOW","POINT (-89.97784095 29.92105952)",,,,,"3710219","519324","A0069614","4","1C","2014-01-01T11:32:59.000","2014-01-01T14:04:52.000","2014-01-01T11:21:53.000","2014-01-01T11:23:50.000","37","AGGRAVATED ASSAULT","70131"
"001XX S Cortez St","NAT","Necessary Action Taken","POINT (-90.09805752 29.97174256)",,,,,"3671940","537324","A0069714","1","1H",,"2014-01-01T11:41:32.000","2014-01-01T11:28:35.000","2014-01-01T11:28:46.000","21","COMPLAINT OTHER","70119"
"053XX Canal Blvd","NAT","Necessary Action Taken","POINT (-90.10955642 29.98729177)",,,,,"3668239","542939","A0069814","3","2C","2014-01-01T11:33:22.000","2014-01-01T11:36:38.000","2014-01-01T11:30:16.000","2014-01-01T11:31:23.000","62A","BURGLAR ALARM, SILENT","70124"
"008XX Common St","VOI","VOID","POINT (-90.07142853 29.95311934)",,,,,"3680446","530644","A0069914","8","1A",,"2014-01-01T17:07:26.000","2014-01-01T11:30:17.000",,"21P","LOST PROPERTY","70112"
"S Carrollton Ave & Baudin St (1L04)","NAT","Necessary Action Taken","POINT (-90.10400947 29.97120281)",,,,,"3670058","537107","A0070014","1","1H","2014-01-01T11:32:26.000","2014-01-01T11:43:47.000","2014-01-01T11:32:22.000","2014-01-01T11:32:22.000","21","COMPLAINT OTHER","70119"
"Harrison Ave & Diagonal Dr","RTF","REPORT TO FOLLOW","POINT (-90.09284431 30.00141848)",,,,,"3673474","548133","A0070114","3","1E","2014-01-01T11:38:50.000","2014-01-01T12:47:08.000","2014-01-01T11:33:25.000","2014-01-01T11:33:50.000","62C","SIMPLE BURGLARY VEHICLE","70124"
"013XX Coliseum St","RTF","REPORT TO FOLLOW","POINT (-90.0726386 29.9384617)",,,,,"3680121","525309","A0070214","6","1D","2014-01-01T11:48:46.000","2014-01-01T12:16:33.000","2014-01-01T11:33:50.000","2014-01-01T11:40:15.000","56","SIMPLE CRIMINAL DAMAGE","70130"
"N Broad St & Canal St","NAT","Necessary Action Taken","POINT (-90.08737089 29.96572483)",,,,,"3675347","535172","A0070314","1","1H","2014-01-01T11:35:28.000","2014-01-01T12:45:18.000","2014-01-01T11:35:28.000",,"21","COMPLAINT OTHER","70119"
"007XX Harrison Ave","NAT","Necessary Action Taken","POINT (-90.10620773 30.00427352)",,,,,"3669233","549126","A0070414","3","2C","2014-01-01T11:38:44.000","2014-01-01T11:41:24.000","2014-01-01T11:35:36.000","2014-01-01T11:36:47.000","62A","BURGLAR ALARM, SILENT","70124"
"053XX Canal Blvd","NAT","Necessary Action Taken","POINT (-90.10955642 29.98729177)",,,,,"3668239","542939","A0070514","3","2C","2014-01-01T11:39:43.000","2014-01-01T11:41:30.000","2014-01-01T11:37:45.000",,"62A","BURGLAR ALARM, SILENT","70124"
"021XX S Claiborne Ave","NAT","Necessary Action Taken","POINT (-90.09023454 29.9457222)",,,,,"3674520","527889","A0070614","6","2A","2014-01-01T11:39:57.000","2014-01-01T11:50:10.000","2014-01-01T11:39:53.000","2014-01-01T11:39:53.000","107","SUSPICIOUS PERSON","70125"
"Bundy Rd (7R03) & Dwyer Rd","NAT","Necessary Action Taken","POINT (-89.98022277 30.02493944)",,,,,"3709018","557090","A0070714","7","1H","2014-01-01T11:40:25.000","2014-01-01T11:45:28.000","2014-01-01T11:40:20.000","2014-01-01T11:40:20.000","18","TRAFFIC INCIDENT","70127"
"N Hennessey St & Saint Ann St","NAT","Necessary Action Taken","POINT (-90.09814443 29.98196797)",,,,,"3671873","541042","A0070814","3","1H","2014-01-01T11:41:34.000","2014-01-01T12:04:30.000","2014-01-01T11:41:04.000","2014-01-01T11:41:04.000","21","COMPLAINT OTHER","70119"
"027XX Jonquil St","NAT","Necessary Action Taken","POINT (-90.04675304 29.9984627)",,,,,"3688074","547219","A0071014","3","2C","2014-01-01T11:54:47.000","2014-01-01T12:26:36.000","2014-01-01T11:42:36.000","2014-01-01T11:44:45.000","62A","BURGLAR ALARM, SILENT","70122"
"013XX Mandeville St","VOI","VOID","POINT (-90.05476831 29.97111881)",,,,,"3685648","537247","A0071114","5","1A",,"2014-01-01T11:57:20.000","2014-01-01T11:43:51.000","2014-01-01T11:52:48.000","103","DISTURBANCE (OTHER)","70117"
"009XX Iberville St","GOA","GONE ON ARRIVAL","POINT (-90.07060813 29.95551244)",,,,,"3680696","531517","A0071214","8","1B",,"2014-01-01T16:03:48.000","2014-01-01T11:44:36.000","2014-01-01T15:13:11.000","67F","THEFT BY FRAUD","70112"
"S Rampart St & Gravier St","GOA","GONE ON ARRIVAL","POINT (-90.07419488 29.95311804)",,,,,"3679570","530634","A0071314","8","2A","2014-01-01T11:52:11.000","2014-01-01T12:04:08.000","2014-01-01T11:46:34.000","2014-01-01T11:47:17.000","107","SUSPICIOUS PERSON","70112"
"Canal St & Baronne St (8D01)","NAT","Necessary Action Taken","POINT (-90.07076835 29.95450283)",,,,,"3680649","531149","A0071414","8","1H","2014-01-01T11:46:57.000","2014-01-01T12:30:22.000","2014-01-01T11:46:57.000",,"18","TRAFFIC INCIDENT","70112"
"020XX Perdido St","NAT","Necessary Action Taken","POINT (-90.08526345 29.95639209)",,,,,"3676052","531786","A0071514","1","1F","2014-01-01T11:47:37.000","2014-01-01T13:11:48.000","2014-01-01T11:47:32.000","2014-01-01T11:47:32.000","17M","MUNICIPAL ATTACHMENT","70112"
"076XX Chef Menteur Hwy","NAT","Necessary Action Taken","POINT (-89.99727874 30.01243584)",,,,,"3703674","552479","A0071614","7","1A","2014-01-01T11:55:35.000","2014-01-01T11:58:24.000","2014-01-01T11:48:01.000","2014-01-01T11:48:31.000","103","DISTURBANCE (OTHER)","70126"
"021XX Caton St","RTF","REPORT TO FOLLOW","POINT (-90.0610962 29.99954369)",,,,,"3683530","547561","A0071714","3","1C","2014-01-01T14:05:26.000","2014-01-01T14:34:04.000","2014-01-01T11:49:50.000","2014-01-01T12:48:25.000","67S","SHOPLIFTING","70122"
"Saint Louis St & N Carrollton Ave","NAT","Necessary Action Taken","POINT (-90.09747208 29.97759497)",,,,,"3672103","539454","A0071814","3","1H",,"2014-01-01T12:12:24.000","2014-01-01T11:51:07.000","2014-01-01T11:51:07.000","21","COMPLAINT OTHER","70119"
"004XX Barracks St","NAT","Necessary Action Taken","POINT (-90.05774702 29.96087744)",,,,,"3684747","533513","A0071914","8","1H","2014-01-01T11:51:24.000","2014-01-01T12:00:15.000","2014-01-01T11:51:24.000",,"18","TRAFFIC INCIDENT","70116"
"S Robertson St & 1st St","NAT","Necessary Action Taken","POINT (-90.08892608 29.94116453)",,,,,"3674952","526236","A0072014","6","1H","2014-01-01T12:02:02.000","2014-01-01T12:42:57.000","2014-01-01T11:51:32.000","2014-01-01T11:52:27.000","21","COMPLAINT OTHER","70113"
"009XX Montegut St","NAT","Necessary Action Taken","POINT (-90.04670581 29.96617606)",,,,,"3688221","535479","A0072114","5","1A","2014-01-01T12:02:52.000","2014-01-01T12:36:00.000","2014-01-01T11:51:55.000","2014-01-01T11:57:53.000","103","DISTURBANCE (OTHER)","70117"
"012XX Forstall St","NAT","Necessary Action Taken","POINT (-90.02119292 29.96347609)",,,,,"3696310","534588","A0072214","5","1H","2014-01-01T11:52:09.000","2014-01-01T12:26:44.000","2014-01-01T11:52:09.000",,"18","TRAFFIC INCIDENT","70117"
"021XX S Claiborne Ave","RTF","REPORT TO FOLLOW","POINT (-90.09023454 29.9457222)",,,,,"3674520","527889","A0072314","6","2A","2014-01-01T11:57:22.000","2014-01-01T13:18:37.000","2014-01-01T11:55:32.000","2014-01-01T11:56:00.000","67S","SHOPLIFTING","70125"
"117XX Hayne Blvd","NAT","Necessary Action Taken","POINT (-89.97142756 30.05583879)",,,,,"3711668","568359","A0072414","7","2C","2014-01-01T11:58:13.000","2014-01-01T12:07:21.000","2014-01-01T11:55:39.000","2014-01-01T11:57:37.000","62A","BURGLAR ALARM, SILENT","70128"
"008XX Convention Center Blvd","RTF","REPORT TO FOLLOW","POINT (-90.06436261 29.94333891)",,,,,"3682723","527112","A0072514","8","0E","2014-01-01T16:00:24.000","2014-01-01T17:57:12.000","2014-01-01T11:58:11.000","2014-01-01T15:59:47.000","21P","LOST PROPERTY","70130"
"041XX Cadillac St","NAT","Necessary Action Taken","POINT (-90.08214114 29.99878999)",,,,,"3676872","547214","A0072614","3","1H","2014-01-01T12:16:10.000","2014-01-01T13:15:29.000","2014-01-01T11:58:55.000","2014-01-01T12:12:21.000","21","COMPLAINT OTHER","70122"
"008XX Common St","DUP","DUPLICATE","POINT (-90.07142853 29.95311934)",,,,,"3680446","530644","A0072714","8","1A",,"2014-01-01T12:29:59.000","2014-01-01T12:00:29.000",,"103","DISTURBANCE (OTHER)","70112"
"054XX General Diaz St","NAT","Necessary Action Taken","POINT (-90.10735424 29.98765699)",,,,,"3668935","543079","A0072914","3","2A","2014-01-01T12:07:51.000","2014-01-01T12:25:44.000","2014-01-01T12:03:51.000","2014-01-01T12:05:05.000","107","SUSPICIOUS PERSON","70124"
