"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type","typetext","zip"
"Gen Ogden St & Olive St","NAT","NECESSARY ACTION TAKEN","POINT (-90.1195390405657 29.968525924362574)",,,,,"3665152.00000000","536082.00000000","A0065411","2","1H","2011-01-01T07:45:54.000","2011-01-01T08:04:31.000","2011-01-01T07:45:48.000","2011-01-01T07:45:51.000","21","COMPLAINT OTHER","70118"
"046XX Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10427994302765 29.92064446291141)",,,,,"3670170.00000000","518722.00000000","A0065511","2","2C","2011-01-01T07:52:17.000","2011-01-01T08:06:34.000","2011-01-01T07:48:54.000","2011-01-01T07:49:48.000","62A","BURGLAR ALARM, SILEN","70115"
"Garden Oaks Dr & Gen De Gaulle D","NAT","NECESSARY ACTION TAKEN","POINT (-90.02157365797605 29.924823216038586)",,,,,"3696351.00000000","520532.00000000","A0065611","4","1H","2011-01-01T07:49:53.000","2011-01-01T07:52:09.000","2011-01-01T07:49:39.000","2011-01-01T07:49:45.000","18","TRAFFIC  INCIDENT","70114"
"N Galvez St & Lapeyrouse St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07011363867875 29.975694753976924)",,,,,"3680772.00000000","538858.00000000","A0065811","1","2H","2011-01-01T07:59:12.000","2011-01-01T08:12:03.000","2011-01-01T07:53:11.000","2011-01-01T07:55:32.000","21","COMPLAINT OTHER","70119"
"017XX I-10 E","RTF","REPORT TO FOLLOW","POINT (-90.0653843909066 29.972770038326363)",,,,,"3682281.00000000","537811.00000000","A0065711","5","1C","2011-01-01T08:01:23.000","2011-01-01T08:50:10.000","2011-01-01T07:54:38.000","2011-01-01T07:54:55.000","20","AUTO ACCIDENT","70116"
"Highrise W & I-10 W","RTF","REPORT TO FOLLOW","POINT (-90.02536168491883 30.005081297620855)",,,,,"3694818.00000000","549703.00000000","A0065911","3","1C","2011-01-01T08:10:48.000","2011-01-01T09:09:16.000","2011-01-01T07:54:58.000","2011-01-01T07:56:09.000","20","AUTO ACCIDENT","70126"
"S Carrollton Ave & Stroelitz St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11048130757499 29.965125594971713)",,,,,"3668033.00000000","534876.00000000","A0066111","2","1H","2011-01-01T07:59:18.000","2011-01-01T08:32:16.000","2011-01-01T07:59:06.000","2011-01-01T07:59:10.000","18","TRAFFIC  INCIDENT","70125"
"011XX Burgundy St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06443652393635 29.96310842973882)",,,,,"3682620.00000000","534301.00000000","A0066211","8","1H","2011-01-01T08:15:51.000","2011-01-01T09:15:44.000","2011-01-01T07:59:17.000","2011-01-01T08:09:20.000","21","COMPLAINT OTHER","70116"
"043XX D'Hemecourt St","RTF","REPORT TO FOLLOW","POINT (-90.10729144891752 29.972061616833034)",,,,,"3669016.00000000","537409.00000000","A0066311","3","0A","2011-01-01T08:38:03.000","2011-01-01T09:20:24.000","2011-01-01T07:59:31.000","2011-01-01T08:37:23.000","21L","LOST OR STOLEN","70119"
"023XX Franklin Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.04876204764139 29.981260322356317)",,,,,"3687509.00000000","540957.00000000","A0066411","5","1C","2011-01-01T08:18:52.000","2011-01-01T08:31:19.000","2011-01-01T08:04:30.000","2011-01-01T08:12:59.000","103","DISTURBANCE (OTHER)","70117"
"010XX Baronne St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07500763291382 29.944545720291227)",,,,,"3679347.00000000","527514.00000000","A0066511","6","2C","2011-01-01T08:10:33.000","2011-01-01T08:15:56.000","2011-01-01T08:07:15.000","2011-01-01T08:08:04.000","62A","BURGLAR ALARM, SILEN","70113"
"063XX Bridgehampton Dr","GOA","GONE ON ARRIVAL","POINT (-90.01947608444135 30.028048312352155)",,,,,"3696585.00000000","558076.00000000","A0066711","7","2B","2011-01-01T08:36:46.000","2011-01-01T08:48:47.000","2011-01-01T08:10:07.000","2011-01-01T08:16:11.000","107","SUSPICIOUS PERSON","70126"
"014XX N Broad St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07808875546846 29.975985556668206)",,,,,"3678246.00000000","538936.00000000","A0066811","1","1H","2011-01-01T08:17:01.000","2011-01-01T08:30:10.000","2011-01-01T08:16:54.000","2011-01-01T08:16:58.000","18","TRAFFIC  INCIDENT","70119"
"N Claiborne Ave & St Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.06553618009096 29.972507501554336)",,,,,"3682234.00000000","537715.00000000","A0066911","1","1H","2011-01-01T08:17:44.000","2011-01-01T08:25:05.000","2011-01-01T08:17:38.000","2011-01-01T08:17:42.000","18","TRAFFIC  INCIDENT","70116"
"057XX Norland Ave","NAT","NECESSARY ACTION TAKEN","POINT (-89.995003148574 29.924632570703267)",,,,,"3704768.00000000","520560.00000000","A0067011","4","2C","2011-01-01T08:22:19.000","2011-01-01T08:27:31.000","2011-01-01T08:17:43.000","2011-01-01T08:19:09.000","62A","BURGLAR ALARM, SILEN","70131"
"020XX La Salle St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08464533882673 29.941730794851075)",,,,,"3676306.00000000","526457.00000000","A0067111","6","2B","2011-01-01T08:18:56.000","2011-01-01T08:32:53.000","2011-01-01T08:18:39.000","2011-01-01T08:18:43.000","107","SUSPICIOUS PERSON","70113"
"045XX Francisco Verrett Dr","RTF","REPORT TO FOLLOW","POINT (-89.9949902030987 30.0157732751509)",,,,,"3704385.00000000","553702.00000000","A0067711","7","1H","2011-01-01T09:02:47.000","2011-01-01T10:24:43.000","2011-01-01T08:19:21.000","2011-01-01T08:50:17.000","21","COMPLAINT OTHER","70126"
"004XX N Carrollton Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09794992934451 29.976792227515247)",,,,,"3671955.00000000","539161.00000000","A0067311","1","1H","2011-01-01T08:19:33.000","2011-01-01T08:29:27.000","2011-01-01T08:19:23.000","2011-01-01T08:19:29.000","21","COMPLAINT OTHER","70119"
"Cypress Acres Dr & Gen De Gaulle","NAT","NECESSARY ACTION TAKEN","POINT (-90.02226320211933 29.925685346499392)",,,,,"3696129.00000000","520843.00000000","A0067411","4","1H","2011-01-01T08:19:50.000","2011-01-01T09:01:01.000","2011-01-01T08:19:43.000","2011-01-01T08:19:46.000","21","COMPLAINT OTHER","70114"
"XX French Market Pl","NAT","NECESSARY ACTION TAKEN","POINT (-90.05902276218293 29.960427120262384)",,,,,"3684345.00000000","533345.00000000","A0067511","8","1A",,"2011-01-01T09:13:00.000","2011-01-01T08:21:02.000","2011-01-01T09:12:12.000","103","DISTURBANCE (OTHER)","70116"
"026XX Gen Pershing St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10175000065816 29.936353534400197)",,,,,"3670910.00000000","524443.00000000","A0067911","2","1A","2011-01-01T08:36:57.000","2011-01-01T09:26:41.000","2011-01-01T08:28:36.000","2011-01-01T08:31:31.000","103","DISTURBANCE (OTHER)","70115"
"023XX Chartres St","NAT","NECESSARY ACTION TAKEN","POINT (-90.05475738665584 29.96377374256226)",,,,,"3685682.00000000","534577.00000000","A0068011","8","1H","2011-01-01T08:46:11.000","2011-01-01T09:21:36.000","2011-01-01T08:31:20.000","2011-01-01T08:37:32.000","21","COMPLAINT OTHER","70117"
"N Broad St & Columbus St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07699192964975 29.977300584282276)",,,,,"3678588.00000000","539418.00000000","A0068111","1","1H","2011-01-01T08:31:58.000","2011-01-01T08:46:44.000","2011-01-01T08:31:58.000","2011-01-01T08:31:58.000","18","TRAFFIC  INCIDENT","70119"
"Port St & N Tonti St","NAT","NECESSARY ACTION TAKEN","POINT (-90.04540337786804 29.981079000196683)",,,,,"3688573.00000000","540903.00000000","A0068211","5","2B","2011-01-01T08:46:14.000","2011-01-01T08:48:13.000","2011-01-01T08:32:02.000","2011-01-01T08:32:04.000","107","SUSPICIOUS PERSON","70117"
"020XX Anson St","UNF","UNFOUNDED","POINT (-90.03747719884014 29.92860536481759)",,,,,"3691298.00000000","521850.00000000","A0068411","4","1A","2011-01-01T08:58:38.000","2011-01-01T09:00:29.000","2011-01-01T08:32:21.000","2011-01-01T08:47:30.000","35","SIMPLE BATTERY","70114"
"S Carrollton Ave & Stroelitz St","RTF","REPORT TO FOLLOW","POINT (-90.11048130757499 29.965125594971713)",,,,,"3668033.00000000","534876.00000000","A0068311","2","0G","2011-01-01T08:32:31.000","2011-01-01T08:56:10.000","2011-01-01T08:32:25.000","2011-01-01T08:32:29.000","17R","WARR STOP W RELEASE","70125"
"096XX Chef Menteur Hwy","RTF","REPORT TO FOLLOW","POINT (-89.97383705147064 30.017192807756064)",,,,,"3711073.00000000","554297.00000000","A0068611","7","1D","2011-01-01T08:59:13.000","2011-01-01T10:06:42.000","2011-01-01T08:35:38.000","2011-01-01T08:50:50.000","56","SIMPLE CRIMINAL DAMA","70127"
"Mlk Blvd & Simon Bolivar Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.08141743412462 29.94230236904794)",,,,,"3677326.00000000","526676.00000000","A0068511","6","1H","2011-01-01T08:36:14.000","2011-01-01T08:43:08.000","2011-01-01T08:35:55.000","2011-01-01T08:35:57.000","21","COMPLAINT OTHER","70113"
"030XX Alvar St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0301680906522 29.987380525453663)",,,,,"3693370.00000000","543249.00000000","A0068911","5","1H",,"2011-01-01T09:06:47.000","2011-01-01T08:38:52.000","2011-01-01T08:48:40.000","21","COMPLAINT OTHER","70126"
"002XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06818591931847 29.954099796100998)",,,,,"3681469.00000000","531012.00000000","A0068711","8","2B","2011-01-01T08:45:04.000","2011-01-01T09:12:08.000","2011-01-01T08:39:05.000","2011-01-01T08:39:07.000","107","SUSPICIOUS PERSON","70130"
"N Gayoso St & St Ann St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08540198225312 29.973387618054815)",,,,,"3675941.00000000","537966.00000000","A0068811","1","1H",,"2011-01-01T09:08:06.000","2011-01-01T08:39:17.000","2011-01-01T08:39:19.000","18","TRAFFIC  INCIDENT","70119"
"018XX Alvar St","VOI","VOID","POINT (-90.03403964863352 29.973424070921226)",,,,,"3692202.00000000","538160.00000000","A0069111","5","2C",,"2011-01-01T08:44:26.000","2011-01-01T08:39:48.000","2011-01-01T08:41:01.000","62A","BURGLAR ALARM, SILEN","70117"
"N Johnson St & St Bernard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.06794839336598 29.97656495022961)",,,,,"3681454.00000000","539182.00000000","A0069011","1","2B",,"2011-01-01T08:56:27.000","2011-01-01T08:40:07.000","2011-01-01T08:40:10.000","107","SUSPICIOUS PERSON","70116"
"011XX Simon Bolivar Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07970543893686 29.945113065104614)",,,,,"3677857.00000000","527704.00000000","A0069311","6","2A","2011-01-01T08:44:27.000","2011-01-01T09:00:47.000","2011-01-01T08:40:46.000","2011-01-01T08:43:34.000","103","DISTURBANCE (OTHER)","70113"
"016XX N Rocheblave St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07209493957262 29.97812824406654)",,,,,"3680135.00000000","539736.00000000","A0069411","1","1A","2011-01-01T08:55:09.000","2011-01-01T09:26:46.000","2011-01-01T08:40:58.000","2011-01-01T08:46:53.000","21","COMPLAINT OTHER","70119"
"007XX Chartres St","RTF","REPORT TO FOLLOW","POINT (-90.06353897848597 29.957696030983914)",,,,,"3682926.00000000","532336.00000000","A0069511","8","0A","2011-01-01T08:56:56.000","2011-01-01T09:54:21.000","2011-01-01T08:43:15.000","2011-01-01T08:48:00.000","21L","LOST OR STOLEN","70116"
"144XX Peltier Dr","RTF","REPORT TO FOLLOW","POINT (-89.91234920649087 30.03871965254532)",,,,,"3730434.00000000","562361.00000000","A0069911","7","1C","2011-01-01T09:48:26.000","2011-01-01T10:40:15.000","2011-01-01T08:48:29.000","2011-01-01T09:37:16.000","20","AUTO ACCIDENT","70129"
"Annunciation St & Calliope St","RTF","REPORT TO FOLLOW","POINT (-90.06845948161701 29.938996679131446)",,,,,"3681443.00000000","525519.00000000","A0069611","6","1A","2011-01-01T08:59:00.000","2011-01-01T10:03:05.000","2011-01-01T08:48:52.000","2011-01-01T08:55:42.000","20","AUTO ACCIDENT","70130"
"051XX St Ferdinand Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.04301716766076 30.01048323843146)",,,,,"3689208.00000000","551604.00000000","A0069711","3","1H",,"2011-01-01T08:51:08.000","2011-01-01T08:50:59.000","2011-01-01T08:51:01.000","21","COMPLAINT OTHER","70126"
"Bourbon St & Esplanade Ave","GOA","GONE ON ARRIVAL","POINT (-90.06088539282 29.96394863876219)",,,,,"3683741.00000000","534619.00000000","A0070011","8","1A","2011-01-01T09:00:43.000","2011-01-01T09:10:51.000","2011-01-01T08:51:02.000","2011-01-01T08:54:42.000","103","DISTURBANCE (OTHER)","70116"
"012XX Bartholomew St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03517083879534 29.966595985064515)",,,,,"3691872.00000000","535673.00000000","A0069811","5","1H","2011-01-01T08:51:19.000","2011-01-01T09:16:58.000","2011-01-01T08:51:19.000","2011-01-01T08:51:19.000","18","TRAFFIC  INCIDENT","70117"
"004XX N Claiborne Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07531193339052 29.961485850685634)",,,,,"3679183.00000000","533673.00000000","A0070111","1","1H",,"2011-01-01T09:15:33.000","2011-01-01T08:54:28.000","2011-01-01T08:54:33.000","21","COMPLAINT OTHER","70112"
"N Broad St & St Bernard Ave","GOA","GONE ON ARRIVAL","POINT (-90.07174396233718 29.98315185357589)",,,,,"3680226.00000000","541564.00000000","A0070411","1","1A","2011-01-01T09:23:46.000","2011-01-01T09:46:17.000","2011-01-01T08:57:34.000","2011-01-01T09:05:44.000","107","SUSPICIOUS PERSON","70119"
"Chef Menteur Hwy & Read Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.96810683665146 30.01842876632695)",,,,,"3712881.00000000","554768.00000000","A0070211","7","1H","2011-01-01T08:59:14.000","2011-01-01T09:07:23.000","2011-01-01T08:59:14.000","2011-01-01T08:59:14.000","18","TRAFFIC  INCIDENT","70127"
"040XX Canal St","RTF","REPORT TO FOLLOW","POINT (-90.0994008071541 29.97389910890698)",,,,,"3671507.00000000","538104.00000000","A0070311","1","1C","2011-01-01T09:01:25.000","2011-01-01T09:09:47.000","2011-01-01T09:00:03.000","2011-01-01T09:01:18.000","67S","SHOPLIFTING","70119"
"070XX Crowder Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.99424209986405 30.031479102911756)",,,,,"3704555.00000000","559416.00000000","A0070811","7","1C","2011-01-01T10:22:03.000","2011-01-01T10:49:57.000","2011-01-01T09:02:14.000","2011-01-01T10:10:53.000","103","DISTURBANCE (OTHER)","70127"
"023XX Carondelet St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08292970881644 29.934003504053617)",,,,,"3676880.00000000","523653.00000000","A0070611","6","1A","2011-01-01T09:24:20.000","2011-01-01T09:40:09.000","2011-01-01T09:02:30.000","2011-01-01T09:20:08.000","103","DISTURBANCE (OTHER)","70113"
"Chef Menteur Hwy & Press Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.0399749781962 30.003853429279808)",,,,,"3690198.00000000","549204.00000000","A0070511","3","1G",,"2011-01-01T09:19:39.000","2011-01-01T09:03:06.000","2011-01-01T09:03:09.000","58","RETURN FOR ADDITIONA","70126"
"012XX Music St","UNF","UNFOUNDED","POINT (-90.05104475197936 29.9702908597476)",,,,,"3686831.00000000","536960.00000000","A0070711","5","2A","2011-01-01T09:30:00.000","2011-01-01T10:11:36.000","2011-01-01T09:03:19.000","2011-01-01T09:28:20.000","62R","RESIDENCE BURGLARY","70117"
"015XX N Rocheblave St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07331646982118 29.976949199980318)",,,,,"3679753.00000000","539303.00000000","A0071011","1","1H",,"2011-01-01T09:26:26.000","2011-01-01T09:05:01.000","2011-01-01T09:13:52.000","21","COMPLAINT OTHER","70119"
"Flood St & St Claude Ave","GOA","GONE ON ARRIVAL","POINT (-90.01682015641835 29.961364673008084)",,,,,"3697704.00000000","533837.00000000","A0071111","5","1D",,"2011-01-01T09:17:25.000","2011-01-01T09:05:02.000","2011-01-01T09:07:37.000","99","RECKLESS DRIVING","70117"
"Louisiana Ave & Magazine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0889618920693 29.92298094714389)",,,,,"3675013.00000000","519624.00000000","A0070911","6","1H","2011-01-01T09:06:19.000","2011-01-01T09:33:29.000","2011-01-01T09:06:07.000","2011-01-01T09:06:13.000","21","COMPLAINT OTHER","70115"
"070XX Argonne Blvd","VOI","VOID","POINT (-90.10105251166462 30.01738888476004)",,,,,"3670814.00000000","553913.00000000","A0096911","3","2C",,"2011-01-01T14:21:01.000","2011-01-01T14:16:10.000","2011-01-01T14:17:00.000","62A","BURGLAR ALARM, SILEN","70124"
"I-10 E & Michoud Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.92280191580821 30.076231935954034)",,,,,"3726959.00000000","575961.00000000","A0071311","7","2B","2011-01-01T09:20:59.000","2011-01-01T10:10:29.000","2011-01-01T09:06:13.000","2011-01-01T09:09:19.000","21","COMPLAINT OTHER","70129"
"034XX Alvar St","NAT","NECESSARY ACTION TAKEN","POINT (-90.02956791672601 29.991485821910008)",,,,,"3693543.00000000","544744.00000000","A0071211","5","1H","2011-01-01T09:07:07.000","2011-01-01T09:15:31.000","2011-01-01T09:07:00.000","2011-01-01T09:07:02.000","21","COMPLAINT OTHER","70126"
"Almonaster Ave Exit & I-10 E","UNF","UNFOUNDED","POINT (-90.04464043396972 29.997101219465097)",,,,,"3688749.00000000","546732.00000000","A0071411","3","2H","2011-01-01T09:15:20.000","2011-01-01T09:18:02.000","2011-01-01T09:07:39.000","2011-01-01T09:09:21.000","18","TRAFFIC  INCIDENT","70126"
"Chef Menteur Hwy & Majestic Oaks","UNF","UNFOUNDED","POINT (-90.01529034671815 30.010467081282947)",,,,,"3697983.00000000","551698.00000000","A0071611","7","2B","2011-01-01T09:21:32.000","2011-01-01T09:28:58.000","2011-01-01T09:08:05.000","2011-01-01T09:18:26.000","103D","DOMESTIC DISTURBANCE","70126"
"N Gayoso St & St Ann St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08540198225312 29.973387618054815)",,,,,"3675941.00000000","537966.00000000","A0071511","1","1H","2011-01-01T09:10:42.000","2011-01-01T09:15:52.000","2011-01-01T09:08:40.000","2011-01-01T09:08:42.000","21","COMPLAINT OTHER","70119"
"N Galvez St & Orleans Ave","UNF","UNFOUNDED","POINT (-90.07761828281154 29.967189358883445)",,,,,"3678430.00000000","535739.00000000","A0071811","1","2C","2011-01-01T09:16:53.000","2011-01-01T09:19:07.000","2011-01-01T09:10:41.000","2011-01-01T09:13:11.000","20","AUTO ACCIDENT","70119"
"073XX Alabama St","VOI","VOID","POINT (-90.0238438539068 30.02659033099099)",,,,,"3695209.00000000","557530.00000000","A0071911","7","1A",,"2011-01-01T10:29:52.000","2011-01-01T09:16:51.000","2011-01-01T10:29:45.000","21M","MISSING ADULT","70126"
"011XX Burgundy St","RTF","REPORT TO FOLLOW","POINT (-90.06447902074089 29.963243589219324)",,,,,"3682606.00000000","534350.00000000","A0072011","8","1D",,"2011-01-01T09:46:23.000","2011-01-01T09:18:57.000","2011-01-01T09:22:03.000","56","SIMPLE CRIMINAL DAMA","70116"
"023XX Peniston St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09753424488322 29.934108504725955)",,,,,"3672254.00000000","523641.00000000","A0072111","6","1H","2011-01-01T09:34:10.000","2011-01-01T09:55:02.000","2011-01-01T09:19:30.000","2011-01-01T09:29:02.000","21","COMPLAINT OTHER","70115"
"I-10 E & Morrison Exit","RTF","REPORT TO FOLLOW","POINT (-90.01187640554974 30.025593532597693)",,,,,"3699000.00000000","557211.00000000","A0072211","7","2C","2011-01-01T09:33:52.000","2011-01-01T11:32:51.000","2011-01-01T09:23:27.000","2011-01-01T09:25:13.000","20","AUTO ACCIDENT","70126"
"053XX Timber Haven Ln","NAT","NECESSARY ACTION TAKEN","POINT (-89.99864385238504 29.899561780235615)",,,,,"3703721.00000000","511430.00000000","A0072311","4","1A","2011-01-01T09:37:53.000","2011-01-01T09:58:22.000","2011-01-01T09:24:36.000","2011-01-01T09:31:19.000","21","COMPLAINT OTHER","70131"
"027XX Marengo St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09975394573496 29.93793258035109)",,,,,"3671536.00000000","525024.00000000","A0072811","2","1C","2011-01-01T09:38:09.000","2011-01-01T10:12:59.000","2011-01-01T09:27:36.000","2011-01-01T09:32:54.000","103","DISTURBANCE (OTHER)","70115"
"018XX St Thomas St","RTF","REPORT TO FOLLOW","POINT (-90.06907159317188 29.928563547599623)",,,,,"3681291.00000000","521723.00000000","A0072511","6","1B","2011-01-01T09:41:57.000","2011-01-01T11:11:12.000","2011-01-01T09:27:57.000","2011-01-01T09:39:55.000","55","AGGRAVATED CRIMINAL","70130"
"001XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06872732393573 29.953491751228626)",,,,,"3681300.00000000","530789.00000000","A0072411","8","1H",,"2011-01-01T09:30:56.000","2011-01-01T09:28:00.000","2011-01-01T09:28:04.000","21","COMPLAINT OTHER","70130"
"016XX Paul Morphy St","RTF","REPORT TO FOLLOW","POINT (-90.07529334523235 29.980994089127112)",,,,,"3679111.00000000","540767.00000000","A0072711","1","1A","2011-01-01T09:39:39.000","2011-01-01T10:43:09.000","2011-01-01T09:29:00.000","2011-01-01T09:32:01.000","103D","DOMESTIC DISTURBANCE","70119"
"Gravier St & Loyola Ave","RTF","REPORT TO FOLLOW","POINT (-90.07512557928221 29.953473337766827)",,,,,"3679274.00000000","530760.00000000","A0072911","8","1A","2011-01-01T09:35:55.000","2011-01-01T13:47:49.000","2011-01-01T09:29:44.000","2011-01-01T09:34:36.000","21M","MISSING ADULT","70112"
