"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"010XX Broadway St","RTF","REPORT TO FOLLOW","POINT (-90.12352595 29.94122214)",,,,,"3663994","526139","A0009815","2","0E",,"2015-01-01T02:47:12.000","2015-01-01T00:47:59.000","2015-01-01T02:45:14.000","21P","LOST PROPERTY","70118"
"Canal St & Basin St (1E02)","NAT","Necessary Action Taken","POINT (-90.07319522 29.95613236)",,,,,"3679874","531733","A0009915","1","2B","2015-01-01T00:51:53.000","2015-01-01T00:52:56.000","2015-01-01T00:50:22.000","2015-01-01T00:51:15.000","103F","FIGHT","70112"
"008XX Filmore Ave","NAT","Necessary Action Taken","POINT (-90.10316243 30.01215443)",,,,,"3670166","552002","A0010015","3","2C",,"2015-01-01T01:03:03.000","2015-01-01T00:50:39.000","2015-01-01T00:51:40.000","62A","BURGLAR ALARM, SILENT","70124"
"023XX Toledano St","NAT","Necessary Action Taken","POINT (-90.09359025 29.93569144)",,,,,"3673496","524230","A0010115","6","1H","2015-01-01T01:18:44.000","2015-01-01T01:28:35.000","2015-01-01T00:51:15.000","2015-01-01T01:16:54.000","21","COMPLAINT OTHER","70115"
"Chef Menteur Blvd & Bullard Ave (7J01)","NAT","Necessary Action Taken","POINT (-89.94736047 30.0241383)",,,,,"3719421","556923","A0010215","7","1H","2015-01-01T00:56:27.000","2015-01-01T02:04:55.000","2015-01-01T00:51:19.000","2015-01-01T00:52:49.000","18","TRAFFIC INCIDENT",
"Orleans Ave & Dauphine St","NAT","Necessary Action Taken","POINT (-90.06617268 29.95963827)",,,,,"3682084","533033","A0010315","8","1H","2015-01-01T00:51:39.000","2015-01-01T01:24:34.000","2015-01-01T00:51:39.000",,"21","COMPLAINT OTHER","70116"
"Jefferson Ave (2F02) & St Charles Ave","RTF","REPORT TO FOLLOW","POINT (-90.11307315 29.92846611)",,,,,"3667354","521536","A0010415","2","1A","2015-01-01T01:06:11.000","2015-01-01T02:11:38.000","2015-01-01T00:51:41.000","2015-01-01T00:52:17.000","20","AUTO ACCIDENT","70115"
"020XX Egania St","NAT","Necessary Action Taken","POINT (-90.01657277 29.97201396)",,,,,"3697737","537710","A0010515","5","2A","2015-01-01T01:04:27.000","2015-01-01T01:16:21.000","2015-01-01T00:52:32.000","2015-01-01T00:55:37.000","21","COMPLAINT OTHER","70117"
"014XX Nashville Ave","NAT","Necessary Action Taken","POINT (-90.1170739 29.92771848)",,,,,"3666090","521251","A0010615","2","2C","2015-01-01T00:58:05.000","2015-01-01T01:04:20.000","2015-01-01T00:53:40.000","2015-01-01T00:54:01.000","62A","BURGLAR ALARM, SILENT","70115"
"123XX N I-10 Service Rd","NAT","Necessary Action Taken","POINT (-89.95670651 30.04973218)",,,,,"3716351","566194","A0010715","7","2A","2015-01-01T01:05:48.000","2015-01-01T01:25:20.000","2015-01-01T00:54:01.000","2015-01-01T01:01:17.000","52F","FIRE","70128"
"087XX Scottsdale Dr","NAT","Necessary Action Taken","POINT (-89.99282233 30.03792664)",,,,,"3704976","561765","A0010815","7","2A","2015-01-01T01:01:31.000","2015-01-01T02:18:09.000","2015-01-01T00:54:04.000","2015-01-01T00:57:51.000","52F","FIRE","70127"
"Morrison Rd & Benson St","DUP","DUPLICATE","POINT (-89.99323733 30.03716394)",,,,,"3704848","561486","A0010915","7","1H",,"2015-01-01T01:02:47.000","2015-01-01T00:54:04.000",,"21","COMPLAINT OTHER","70127"
"014XX Eliza St","NAT","Necessary Action Taken","POINT (-90.04172053 29.95070681)",,,,,"3689863","529871","A0011015","4","1H","2015-01-01T01:31:25.000","2015-01-01T01:40:34.000","2015-01-01T00:54:13.000","2015-01-01T01:21:06.000","94F","FIREWORKS","70114"
"005XX S Genois St","UNF","UNFOUNDED","POINT (-90.09905271 29.96777855)",,,,,"3671641","535879","A0011115","1","2B","2015-01-01T01:10:04.000","2015-01-01T01:30:26.000","2015-01-01T00:55:33.000","2015-01-01T00:57:19.000","94","DISCHARGING FIREARM","70119"
"005XX S Genois St","DUP","DUPLICATE","POINT (-90.09905271 29.96777855)",,,,,"3671641","535879","A0011215","1","2A",,"2015-01-01T00:58:30.000","2015-01-01T00:55:36.000",,"21","COMPLAINT OTHER","70119"
"009XX Canal St","RTF","REPORT TO FOLLOW","POINT (-90.07129465 29.95428708)",,,,,"3680483","531069","A0011315","8","1A","2015-01-01T00:56:18.000","2015-01-01T03:41:08.000","2015-01-01T00:56:18.000","2015-01-01T02:43:37.000","103","DISTURBANCE (OTHER)","70112"
"Elysian Fields Ave (3Q02) & Timoleon St","NAT","Necessary Action Taken","POINT (-90.06022069 30.00929867)",,,,,"3683768","551112","A0011415","3","1H","2015-01-01T00:56:23.000","2015-01-01T01:09:13.000","2015-01-01T00:56:19.000","2015-01-01T00:56:19.000","18","TRAFFIC INCIDENT","70122"
"Burgundy St & Saint Philip St","NAT","Necessary Action Taken","POINT (-90.06524785 29.96230676)",,,,,"3682366","534006","A0011515","8","1H","2015-01-01T00:56:32.000","2015-01-01T01:00:06.000","2015-01-01T00:56:32.000",,"21","COMPLAINT OTHER","70116"
"010XX Nunez St","VOI","VOID","POINT (-90.05109238 29.94485428)",,,,,"3686919","527710","A0011615","4","1A",,"2015-01-01T01:10:47.000","2015-01-01T00:57:01.000",,"94","DISCHARGING FIREARM","70114"
"087XX Scottsdale Dr","DUP","DUPLICATE","POINT (-89.99298262 30.03785487)",,,,,"3704926","561739","A0011715","7","2C",,"2015-01-01T01:20:01.000","2015-01-01T00:57:22.000",,"62A","BURGLAR ALARM, SILENT","70127"
"005XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06705979 29.95705191)",,,,,"3681813","532089","A0011815","8","2B","2015-01-01T00:57:51.000","2015-01-01T01:58:57.000","2015-01-01T00:57:51.000","2015-01-01T01:17:59.000","103F","FIGHT","70112"
"085XX N I-10 Service Rd","UNF","UNFOUNDED","POINT (-89.99338618 30.03158497)",,,,,"3704825","559457","A0011915","7","2B","2015-01-01T01:04:52.000","2015-01-01T01:15:59.000","2015-01-01T00:58:07.000","2015-01-01T01:00:00.000","94","DISCHARGING FIREARM","70127"
"011XX Burgundy St","UNF","UNFOUNDED","POINT (-90.06441861 29.96305415)",,,,,"3682625","534281","A0012015","8","2B","2015-01-01T01:00:16.000","2015-01-01T01:37:48.000","2015-01-01T00:58:23.000","2015-01-01T01:00:00.000","103F","FIGHT",
"007XX Evelina St","NAT","Necessary Action Taken","POINT (-90.0486279 29.94988739)",,,,,"3687679","529549","A0012115","4","2A","2015-01-01T01:06:17.000","2015-01-01T01:25:10.000","2015-01-01T00:59:21.000","2015-01-01T01:01:58.000","21","COMPLAINT OTHER","70114"
"St Louis St & N Villere St","RTF","REPORT TO FOLLOW","POINT (-90.07322686 29.96115388)",,,,,"3679844","533559","A0012215","1","1E","2015-01-01T02:02:07.000","2015-01-01T03:31:17.000","2015-01-01T00:59:23.000","2015-01-01T01:52:40.000","100","HIT & RUN","70112"
"025XX Martin Luther King Jr Blvd","RTF","REPORT TO FOLLOW","POINT (-90.08516317 29.94426484)",,,,,"3676131","527376","A0012315","6","2B","2015-01-01T01:10:21.000","2015-01-01T02:36:31.000","2015-01-01T00:59:31.000","2015-01-01T01:01:32.000","103D","DOMESTIC DISTURBANCE","70113"
"011XX Burgundy St","UNF","UNFOUNDED","POINT (-90.06441861 29.96305415)",,,,,"3682625","534281","A0012415","8","2B",,"2015-01-01T01:06:21.000","2015-01-01T01:00:09.000","2015-01-01T01:04:26.000","94","DISCHARGING FIREARM","70116"
"005XX Canal St","UNF","UNFOUNDED","POINT (-90.06763618 29.952527)",,,,,"3681649","530441","A0012515","8","0E","2015-01-01T07:35:50.000","2015-01-01T07:39:23.000","2015-01-01T01:00:19.000","2015-01-01T07:33:13.000","21P","LOST PROPERTY","70130"
"Bourbon St & Canal St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0012615","8","2B","2015-01-01T01:00:28.000","2015-01-01T01:22:41.000","2015-01-01T01:00:28.000",,"24","MEDICAL","70112"
"General Diaz St & Navarre Ave","NAT","Necessary Action Taken","POINT (-90.10685927 29.98958247)",,,,,"3669084","543781","A0012715","3","2H",,"2015-01-01T01:03:37.000","2015-01-01T01:02:24.000",,"94F","FIREWORKS","70124"
"Pritchard Pl & Dublin St","RTF","REPORT TO FOLLOW","POINT (-90.11757761 29.96035753)",,,,,"3665804","533118","A0012815","2","1C","2015-01-01T03:45:26.000","2015-01-01T06:47:04.000","2015-01-01T01:04:50.000","2015-01-01T03:35:58.000","20","AUTO ACCIDENT","70118"
"Toulouse St & Bourbon St","NAT","Necessary Action Taken","POINT (-90.06636321 29.95783996)",,,,,"3682031","532378","A0012915","8","1A","2015-01-01T01:05:48.000","2015-01-01T02:23:31.000","2015-01-01T01:05:48.000","2015-01-01T01:06:14.000","103","DISTURBANCE (OTHER)","70112"
"Bourbon St & Orleans Ave","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0013015","8","2B","2015-01-01T01:08:50.000","2015-01-01T01:25:39.000","2015-01-01T01:08:50.000",,"24","MEDICAL","70116"
"N Peters St & Bienville St","NAT","Necessary Action Taken","POINT (0 0)",,,,,"37369000","3513814","A0013115","8","2B","2015-01-01T01:09:06.000","2015-01-01T02:24:17.000","2015-01-01T01:09:06.000",,"24","MEDICAL","70130"
"Timoleon St & Elysian Fields Ave (3Q02)","NAT","Necessary Action Taken","POINT (-90.06022069 30.00929867)",,,,,"3683768","551112","A0013215","3","1H","2015-01-01T01:27:32.000","2015-01-01T01:33:52.000","2015-01-01T01:09:30.000","2015-01-01T01:09:30.000","18","TRAFFIC INCIDENT","70122"
"St Claude Ave & Gallier St (5D02)","UNF","UNFOUNDED","POINT (-90.03956921 29.96673235)",,,,,"3690478","535706","A0013315","5","2B","2015-01-01T01:17:51.000","2015-01-01T01:26:36.000","2015-01-01T01:11:31.000","2015-01-01T01:12:24.000","94","DISCHARGING FIREARM","70117"
"S Peters St & Notre Dame St","GOA","GONE ON ARRIVAL","POINT (-90.0658589 29.94535981)",,,,,"3682241","527841","A0013415","8","1H","2015-01-01T06:15:45.000","2015-01-01T06:18:41.000","2015-01-01T01:12:26.000","2015-01-01T06:15:42.000","21","COMPLAINT OTHER","70130"
"Burgundy St & Canal St","UNF","UNFOUNDED","POINT (-90.07168101 29.95509736)",,,,,"3680358","531362","A0013515","8","1A",,"2015-01-01T06:03:20.000","2015-01-01T01:12:52.000","2015-01-01T05:40:47.000","21M","MISSING ADULT","70112"
"007XX Bourbon St","UNF","UNFOUNDED","POINT (-90.06546275 29.95861234)",,,,,"3682313","532662","A0013615","8","0E",,"2015-01-01T07:51:33.000","2015-01-01T01:12:57.000","2015-01-01T07:43:17.000","21P","LOST PROPERTY","70116"
"Canal St & Basin St (1E02)","RTF","REPORT TO FOLLOW","POINT (-90.07319522 29.95613236)",,,,,"3679874","531733","A0013715","1","1E","2015-01-01T01:29:14.000","2015-01-01T02:24:02.000","2015-01-01T01:13:18.000","2015-01-01T01:20:44.000","67","THEFT","70112"
"Saint Philip St & Burgundy St","NAT","Necessary Action Taken","POINT (-90.06524785 29.96230676)",,,,,"3682366","534006","A0013815","8","1H","2015-01-01T01:13:38.000","2015-01-01T01:53:32.000","2015-01-01T01:13:38.000",,"21","COMPLAINT OTHER","70116"
"007XX Bienville St","UNF","UNFOUNDED","POINT (-90.06822811 29.95510232)",,,,,"3681451","531376","A0013915","8","1E",,"2015-01-01T08:01:34.000","2015-01-01T01:13:41.000","2015-01-01T07:42:18.000","67P","PICKPOCKET","70130"
"007XX Decatur St","RTF","REPORT TO FOLLOW","POINT (-90.06278989 29.9567187)",,,,,"3683167","531983","A0014015","8","1H","2015-01-01T01:14:15.000","2015-01-01T02:18:55.000","2015-01-01T01:14:15.000",,"21","COMPLAINT OTHER","70116"
"033XX Dickens Dr","UNF","UNFOUNDED","POINT (-89.98374032 29.91894311)",,,,,"3708359","518532","A0014115","4","1A","2015-01-01T01:25:15.000","2015-01-01T01:40:03.000","2015-01-01T01:14:31.000","2015-01-01T01:17:48.000","94","DISCHARGING FIREARM","70131"
"067XX Tara Ln","UNF","UNFOUNDED","POINT (-89.98459099 30.02893645)",,,,,"3707619","558527","A0014215","7","2B","2015-01-01T01:20:26.000","2015-01-01T01:34:54.000","2015-01-01T01:14:36.000","2015-01-01T01:16:09.000","94","DISCHARGING FIREARM","70127"
"Burgundy St & Canal St","NAT","Necessary Action Taken","POINT (-90.07168101 29.95509736)",,,,,"3680358","531362","A0014315","8","1E","2015-01-01T01:14:46.000","2015-01-01T02:24:24.000","2015-01-01T01:14:46.000",,"21N","NOISE COMPLAINT","70112"
"021XX Bienville St","NAT","Necessary Action Taken","POINT (-90.08005665 29.96352411)",,,,,"3677672","534397","A0014415","1","1E",,"2015-01-01T02:22:27.000","2015-01-01T01:16:44.000","2015-01-01T02:16:21.000","21N","NOISE COMPLAINT","70112"
"004XX Royal St","RTF","REPORT TO FOLLOW","POINT (-90.06685815 29.9556703)",,,,,"3681883","531587","A0014515","8","1H","2015-01-01T01:16:50.000","2015-01-01T01:23:59.000","2015-01-01T01:16:50.000",,"21","COMPLAINT OTHER","70130"
"014XX State St","NAT","Necessary Action Taken","POINT (-90.11963724 29.92768337)",,,,,"3665278","521229","A0014615","2","1H",,"2015-01-01T03:34:03.000","2015-01-01T01:16:51.000","2015-01-01T03:33:48.000","21","COMPLAINT OTHER","70118"
"089XX Belfast St","NAT","Necessary Action Taken","POINT (-90.12494184 29.96352076)",,,,,"3663460","534243","A0014715","2","2H","2015-01-01T01:28:08.000","2015-01-01T01:28:54.000","2015-01-01T01:17:54.000","2015-01-01T01:18:35.000","94F","FIREWORKS","70118"
"085XX N I-10 Service Rd","RTF","REPORT TO FOLLOW","POINT (-89.99338618 30.03158497)",,,,,"3704825","559457","A0014815","7","1D","2015-01-01T03:00:02.000","2015-01-01T04:13:50.000","2015-01-01T01:17:57.000","2015-01-01T02:57:38.000","56","SIMPLE CRIMINAL DAMAGE","70127"
"St Philip St & N Rampart St (1F02)","UNF","UNFOUNDED","POINT (-90.06629014 29.96302272)",,,,,"3682033","534263","A0014915","1","2B","2015-01-01T01:24:16.000","2015-01-01T01:28:15.000","2015-01-01T01:18:03.000","2015-01-01T01:21:22.000","103F","FIGHT","70116"
"009XX N Villere St","UNF","UNFOUNDED","POINT (-90.06965517 29.96464849)",,,,,"3680961","534842","A0015015","1","2A","2015-01-01T01:20:59.000","2015-01-01T01:26:41.000","2015-01-01T01:18:16.000","2015-01-01T01:19:30.000","21","COMPLAINT OTHER","70116"
"Urquhart St & St Roch Ave (5B03)","NAT","Necessary Action Taken","POINT (-90.05242084 29.97085271)",,,,,"3686393","537159","A0015115","5","1A","2015-01-01T01:26:19.000","2015-01-01T01:39:15.000","2015-01-01T01:18:26.000","2015-01-01T01:23:42.000","103","DISTURBANCE (OTHER)","70117"
"W Laverne St & Curran Blvd","UNF","UNFOUNDED","POINT (-90.02412828 30.03009455)",,,,,"3695104","558803","A0015215","7","2B","2015-01-01T01:31:34.000","2015-01-01T01:43:56.000","2015-01-01T01:18:49.000","2015-01-01T01:26:27.000","94","DISCHARGING FIREARM","70126"
"089XX Willow St","RTF","REPORT TO FOLLOW","POINT (-90.13532224 29.95463364)",,,,,"3660207","530977","A0015315","2","1C","2015-01-01T09:36:14.000","2015-01-01T10:46:58.000","2015-01-01T01:20:19.000","2015-01-01T09:24:08.000","62R","RESIDENCE BURGLARY","70118"
"035XX Trafalgar St","NAT","Necessary Action Taken","POINT (-90.08063466 29.98794091)",,,,,"3677392","543274","A0015415","3","1A","2015-01-01T03:05:59.000","2015-01-01T03:06:10.000","2015-01-01T01:20:29.000",,"94F","FIREWORKS","70119"
"Curran Blvd & Martin Dr","UNF","UNFOUNDED","POINT (-90.01422959 30.03367771)",,,,,"3698221","560142","A0015515","7","2B",,"2015-01-01T01:41:09.000","2015-01-01T01:20:33.000","2015-01-01T01:27:14.000","94","DISCHARGING FIREARM","70126"
"004XX Bourbon St","NAT","Necessary Action Taken","POINT (-90.06775199 29.95628022)",,,,,"3681597","531806","A0015615","8","1H","2015-01-01T01:21:15.000","2015-01-01T02:24:09.000","2015-01-01T01:21:15.000",,"21","COMPLAINT OTHER","70112"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0015715","1","1F",,"2015-01-01T01:25:47.000","2015-01-01T01:21:42.000",,"17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0015815","1","1F",,"2015-01-01T01:25:07.000","2015-01-01T01:21:42.000",,"17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0015915","1","1F",,"2015-01-01T01:25:08.000","2015-01-01T01:21:42.000",,"17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016015","1","1F",,"2015-01-01T01:25:09.000","2015-01-01T01:21:42.000",,"17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016115","1","1F",,"2015-01-01T01:25:12.000","2015-01-01T01:21:43.000",,"17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016215","1","1F",,"2015-01-01T01:25:05.000","2015-01-01T01:21:43.000","2015-01-01T01:24:03.000","17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016315","1","1F",,"2015-01-01T01:25:14.000","2015-01-01T01:21:43.000",,"17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016515","1","1F",,"2015-01-01T01:25:48.000","2015-01-01T01:21:43.000",,"17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016415","1","1F",,"2015-01-01T01:23:37.000","2015-01-01T01:21:43.000","2015-01-01T01:23:27.000","17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016615","1","1F",,"2015-01-01T01:25:44.000","2015-01-01T01:21:43.000","2015-01-01T01:25:22.000","17M","MUNICIPAL ATTACHMENT","70119"
"007XX S Dupre St","NAT","Necessary Action Taken","POINT (-90.09453035 29.96149899)",,,,,"3673097","533611","A0016715","1","1F",,"2015-01-01T01:23:14.000","2015-01-01T01:21:43.000","2015-01-01T01:23:08.000","17M","MUNICIPAL ATTACHMENT","70119"
"Touro St & N Dorgenois St","UNF","UNFOUNDED","POINT (-90.06040887 29.98259166)",,,,,"3683816","541399","A0016815","5","1A","2015-01-01T01:47:44.000","2015-01-01T02:08:58.000","2015-01-01T01:23:31.000","2015-01-01T01:27:51.000","94F","FIREWORKS","70119"
"060XX Cartier Ave","UNF","UNFOUNDED","POINT (-90.08002612 30.01939667)",,,,,"3677459","554715","A0016915","3","1A","2015-01-01T08:53:23.000","2015-01-01T09:00:10.000","2015-01-01T01:23:35.000","2015-01-01T08:43:17.000","103D","DOMESTIC DISTURBANCE","70122"
"007XX Porteous St","RTF","REPORT TO FOLLOW","POINT (-90.10647283 30.01058539)",,,,,"3669125","551420","A0017015","3","1C","2015-01-01T01:36:23.000","2015-01-01T04:02:52.000","2015-01-01T01:23:50.000","2015-01-01T01:28:19.000","62R","RESIDENCE BURGLARY","70124"
"New York St & Warrington Dr","UNF","UNFOUNDED","POINT (-90.06943714 30.02335231)",,,,,"3680795","556190","A0017115","3","1E",,"2015-01-01T03:30:05.000","2015-01-01T01:25:21.000","2015-01-01T03:28:55.000","21N","NOISE COMPLAINT","70122"
"Elysian Fields Ave & Brutus St (3Q01)","NAT","Necessary Action Taken","POINT (-90.06003513 30.00705317)",,,,,"3683836","550296","A0017215","3","1H","2015-01-01T01:27:37.000","2015-01-01T01:35:39.000","2015-01-01T01:25:40.000","2015-01-01T01:25:40.000","18","TRAFFIC INCIDENT","70122"
"005XX S Rampart St","NAT","Necessary Action Taken","POINT (-90.07500829 29.94994878)",,,,,"3679325","529478","A0017315","8","1H","2015-01-01T05:18:19.000","2015-01-01T05:23:30.000","2015-01-01T01:26:43.000","2015-01-01T05:10:01.000","21H","HOMELESS","70113"
"031XX Saint Claude Ave","NAT","Necessary Action Taken","POINT (-90.04315451 29.96755696)",,,,,"3689340","535993","A0017415","5","1H","2015-01-01T01:27:33.000","2015-01-01T01:41:08.000","2015-01-01T01:27:33.000",,"21","COMPLAINT OTHER","70117"
"041XX State Street Dr","NAT","Necessary Action Taken","POINT (-90.10941219 29.95474923)",,,,,"3668411","531106","A0017515","2","2C","2015-01-01T01:35:03.000","2015-01-01T01:38:19.000","2015-01-01T01:28:17.000","2015-01-01T01:29:24.000","62A","BURGLAR ALARM, SILENT","70125"
"Gov Nicholls St & Burgundy St","UNF","UNFOUNDED","POINT (-90.06386629 29.96385736)",,,,,"3682797","534575","A0017615","8","1A",,"2015-01-01T03:54:00.000","2015-01-01T01:28:38.000","2015-01-01T03:53:58.000","94F","FIREWORKS","70116"
"Curran Blvd & Sandy Cove Dr","RTF","REPORT TO FOLLOW","POINT (-89.95958554 30.05910339)",,,,,"3715400","569591","A0017715","7","2B","2015-01-01T02:11:55.000","2015-01-01T04:09:33.000","2015-01-01T01:30:23.000","2015-01-01T01:35:03.000","20I","AUTO ACCIDENT WITH INJURY","70128"
"Bourbon St & Toulouse St","NAT","Necessary Action Taken","POINT (-90.06636321 29.95783996)",,,,,"3682031","532378","A0017815","8","1H","2015-01-01T01:31:09.000","2015-01-01T01:31:20.000","2015-01-01T01:31:09.000",,"21","COMPLAINT OTHER","70112"
"Bourbon St & Toulouse St","NAT","Necessary Action Taken","POINT (-90.06636321 29.95783996)",,,,,"3682031","532378","A0017915","8","1H","2015-01-01T01:31:22.000","2015-01-01T01:33:05.000","2015-01-01T01:31:22.000",,"21","COMPLAINT OTHER","70112"
