"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type","typetext","zip"
"003XX Bourbon St","DUP","DUPLICATE","POINT (-90.0683137587168 29.955723523031953)",,,,,"3681422.00000000","531602.00000000","A0059412","8","1H",,"2012-01-01T06:09:00.000","2012-01-01T06:08:09.000","2012-01-01T06:08:13.000","21","COMPLAINT OTHER","70112"
"014XX Foucher St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09262557804215 29.924885555040785)",,,,,"3673845.00000000","520304.00000000","A0059512","6","2C","2012-01-01T06:15:20.000","2012-01-01T06:51:47.000","2012-01-01T06:09:30.000","2012-01-01T06:09:34.000","63","PROWLER","70115"
"012XX S Rampart St","GOA","GONE ON ARRIVAL","POINT (-90.07845015805087 29.943739849840085)",,,,,"3678260.00000000","527209.00000000","A0059912","6","2C","2012-01-01T06:16:38.000","2012-01-01T06:22:40.000","2012-01-01T06:09:37.000","2012-01-01T06:11:53.000","63","PROWLER","70113"
"037XX Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09223383926494 29.917797853637673)",,,,,"3673997.00000000","517728.00000000","A0059712","6","2C",,"2012-01-01T06:11:29.000","2012-01-01T06:10:01.000","2012-01-01T06:11:15.000","62A","BURGLAR ALARM, SILEN","70115"
"Bienville St & N Rampart St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07129248122746 29.95741587268627)",,,,,"3680472.00000000","532207.00000000","A0059612","1","1H","2012-01-01T06:12:09.000","2012-01-01T06:30:24.000","2012-01-01T06:10:27.000","2012-01-01T06:10:31.000","21","COMPLAINT OTHER","70112"
"Bourbon St & Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06636057176723 29.957833228266857)",,,,,"3682032.00000000","532376.00000000","A0059812","8","1H","2012-01-01T06:11:09.000","2012-01-01T06:29:34.000","2012-01-01T06:10:38.000","2012-01-01T06:10:45.000","21","COMPLAINT OTHER","70112"
"N Carrollton Ave & Orleans Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.09552630827534 29.979156438929195)",,,,,"3672713.00000000","540029.00000000","A0060012","1","1H","2012-01-01T06:12:07.000","2012-01-01T06:48:45.000","2012-01-01T06:11:55.000","2012-01-01T06:11:58.000","21","COMPLAINT OTHER","70119"
"006XX N Rampart St","UNF","UNFOUNDED","POINT (-90.06916118766993 29.95987590969619)",,,,,"3681137.00000000","533109.00000000","A0060212","1","1C",,"2012-01-01T07:41:04.000","2012-01-01T06:12:11.000","2012-01-01T07:37:55.000","103","DISTURBANCE (OTHER)","70112"
"Carondelet St & Poydras St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07185656815156 29.949768042956922)",,,,,"3680324.00000000","529424.00000000","A0060112","8","1C","2012-01-01T07:34:18.000","2012-01-01T07:36:17.000","2012-01-01T06:12:22.000","2012-01-01T07:29:47.000","20","AUTO ACCIDENT","70112"
"Garden Oaks Dr & General De Gaul","RTF","REPORT TO FOLLOW","POINT (-90.02157365797605 29.924823216038586)",,,,,"3696351.00000000","520532.00000000","A0060412","4","1B","2012-01-01T06:20:41.000","2012-01-01T08:35:26.000","2012-01-01T06:13:29.000","2012-01-01T06:15:06.000","20I","AUTO ACCIDENT WITH I","70114"
"Bourbon St & Canal St","RTF","REPORT TO FOLLOW","POINT (-90.06989411880384 29.95387145933587)",,,,,"3680929.00000000","530923.00000000","A0060312","8","2B","2012-01-01T06:14:58.000","2012-01-01T07:25:43.000","2012-01-01T06:14:06.000","2012-01-01T06:14:11.000","34C","AGGRAVATED BATTERY B","70112"
"002XX St Charles Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.06981699645038 29.95198147106538)",,,,,"3680961.00000000","530236.00000000","A0060512","8","2B","2012-01-01T06:20:37.000","2012-01-01T06:22:33.000","2012-01-01T06:18:17.000","2012-01-01T06:20:26.000","64A","HOLD UP ALARM","70130"
"068XX Parc Brittany Blvd","UNF","UNFOUNDED","POINT (-90.00001987309496 30.02742650259437)",,,,,"3702744.00000000","557921.00000000","A0060612","7","2B","2012-01-01T06:36:06.000","2012-01-01T06:40:41.000","2012-01-01T06:18:21.000","2012-01-01T06:22:45.000","35D","SIMPLE BATTERY DOMES","70126"
"008XX Poydras St","UNF","UNFOUNDED","POINT (-90.07261247816128 29.95017403751292)",,,,,"3680083.00000000","529569.00000000","A0060912","8","2H","2012-01-01T06:44:26.000","2012-01-01T06:45:44.000","2012-01-01T06:21:50.000","2012-01-01T06:28:23.000","21","COMPLAINT OTHER","70112"
"S Claiborne Ave & Washington Ave","RTF","REPORT TO FOLLOW","POINT (-90.09446072897559 29.942362584344313)",,,,,"3673195.00000000","526653.00000000","A0060712","6","1C","2012-01-01T07:10:09.000","2012-01-01T08:01:32.000","2012-01-01T06:22:17.000","2012-01-01T06:54:09.000","20","AUTO ACCIDENT","70125"
"St Char & Andrew Higgins","RTF","REPORT TO FOLLOW","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0061012","0","1E","2012-01-01T07:46:22.000","2012-01-01T09:08:45.000","2012-01-01T06:29:57.000","2012-01-01T07:30:27.000","100","HIT & RUN",
"004XX S Scott St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0061312","0","1B","2012-01-01T06:53:56.000","2012-01-01T07:42:37.000","2012-01-01T06:32:49.000","2012-01-01T06:41:38.000","103M","MENTAL PATIENT","70119"
"076XX Vincent Rd","RTF","REPORT TO FOLLOW","POINT (-89.94962711822254 30.06418274762474)",,,,,"3718528.00000000","571476.00000000","A0061112","7","1B","2012-01-01T08:10:04.000","2012-01-01T09:44:29.000","2012-01-01T06:33:15.000","2012-01-01T07:52:20.000","67A","AUTO THEFT","70128"
"027XX Tulane Ave","RTF","REPORT TO FOLLOW","POINT (-90.0906864074316 29.961967429646066)",,,,,"3674313.00000000","533795.00000000","A0061512","1","0E","2012-01-01T07:43:39.000","2012-01-01T08:53:04.000","2012-01-01T06:33:48.000","2012-01-01T07:35:53.000","21L","LOST OR STOLEN","70119"
"008XX Poydras St","DUP","DUPLICATE","POINT (-90.07261247816128 29.95017403751292)",,,,,"3680083.00000000","529569.00000000","A0061212","8","2D",,"2012-01-01T06:39:01.000","2012-01-01T06:35:28.000",,"911","SILENT E-911 CALL","70112"
"007XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0690664037898 29.953398759716347)",,,,,"3681193.00000000","530754.00000000","A0061412","8","2C",,"2012-01-01T06:45:25.000","2012-01-01T06:36:59.000","2012-01-01T06:39:27.000","103","DISTURBANCE (OTHER)","70130"
"Decatur St & Frenchmen St","VOI","VOID","POINT (-90.05766444047214 29.962426957086123)",,,,,"3684767.00000000","534077.00000000","A0061612","8","1B",,"2012-01-01T06:44:35.000","2012-01-01T06:38:38.000",,"67A","AUTO THEFT","70116"
"037XX Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09223383926494 29.917797853637673)",,,,,"3673997.00000000","517728.00000000","A0061712","6","2C",,"2012-01-01T06:45:37.000","2012-01-01T06:39:16.000","2012-01-01T06:42:57.000","62A","BURGLAR ALARM, SILEN","70115"
"007XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06236559709268 29.957087953552396)",,,,,"3683300.00000000","532119.00000000","A0061812","8","0A","2012-01-01T07:32:32.000","2012-01-01T08:38:57.000","2012-01-01T06:41:59.000","2012-01-01T07:26:33.000","21","COMPLAINT OTHER","70116"
"016XX Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.07902960905551 29.956675853080323)",,,,,"3678025.00000000","531911.00000000","A0061912","8","2C","2012-01-01T07:22:42.000","2012-01-01T07:56:27.000","2012-01-01T06:43:24.000","2012-01-01T07:19:02.000","103","DISTURBANCE (OTHER)","70112"
"006XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0662697465273 29.95802210344821)",,,,,"3682060.00000000","532445.00000000","A0062012","8","2C",,"2012-01-01T07:17:14.000","2012-01-01T06:46:14.000","2012-01-01T06:48:31.000","62A","BURGLAR ALARM, SILEN","70112"
"041XX Encampment St","RTF","REPORT TO FOLLOW","POINT (-90.08323239592023 29.998565096561236)",,,,,"3676528.00000000","547129.00000000","A0062112","3","1G",,"2012-01-01T06:47:41.000","2012-01-01T06:47:20.000","2012-01-01T06:47:21.000","17F","FUGITIVE ATTTACHMENT","70122"
"043XX Louisa Dr","GOA","GONE ON ARRIVAL","POINT (-90.03633976675054 30.00544290703493)",,,,,"3691342.00000000","549795.00000000","A0062312","3","1C","2012-01-01T07:58:03.000","2012-01-01T08:13:55.000","2012-01-01T06:49:34.000","2012-01-01T07:48:23.000","103","DISTURBANCE (OTHER)","70126"
"011XX Crete St","UNF","UNFOUNDED","POINT (-90.08007699761332 29.97561950641257)",,,,,"3677618.00000000","538796.00000000","A0062412","1","2H","2012-01-01T07:41:36.000","2012-01-01T07:59:09.000","2012-01-01T06:50:42.000","2012-01-01T07:38:22.000","21","COMPLAINT OTHER","70119"
"Chef Menteur Hwy & I-10 W","RTF","REPORT TO FOLLOW","POINT (-90.01321485746898 30.010669036117413)",,,,,"3698639.00000000","551779.00000000","A0062212","7","2C","2012-01-01T07:10:51.000","2012-01-01T07:40:40.000","2012-01-01T06:50:45.000","2012-01-01T07:00:07.000","20","AUTO ACCIDENT","70126"
"043XX Magazine St","RTF","REPORT TO FOLLOW","POINT (-90.10043105977874 29.92094944404367)",,,,,"3671388.00000000","518846.00000000","A0062512","2","1G","2012-01-01T06:52:15.000","2012-01-01T12:25:04.000","2012-01-01T06:51:59.000","2012-01-01T06:52:03.000","17F","FUGITIVE ATTTACHMENT","70115"
"001XX City Park Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.11230623854401 29.981430658437805)",,,,,"3667392.00000000","540799.00000000","A0062612","3","1H",,"2012-01-01T06:52:26.000","2012-01-01T06:52:23.000",,"21","COMPLAINT OTHER","70119"
"048XX Knight Dr","RTF","REPORT TO FOLLOW","POINT (-89.98329635466372 30.022223625560365)",,,,,"3708058.00000000","556091.00000000","A0062812","7","1D","2012-01-01T07:08:02.000","2012-01-01T07:57:27.000","2012-01-01T06:52:46.000","2012-01-01T07:01:42.000","56","SIMPLE CRIMINAL DAMA","70127"
"001XX City Park Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.11230623854401 29.981430658437805)",,,,,"3667392.00000000","540799.00000000","A0062712","3","1H",,"2012-01-01T06:52:55.000","2012-01-01T06:52:52.000",,"WALK","DAILY WALKING BEAT L","70119"
"Calhoun St & St Charles Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.12079327976166 29.93289494031168)",,,,,"3664892.00000000","523121.00000000","A0063012","2","2H","2012-01-01T07:03:48.000","2012-01-01T07:05:10.000","2012-01-01T06:53:42.000","2012-01-01T06:59:53.000","21","COMPLAINT OTHER","70118"
"044XX Gawain Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.98622699297356 30.015587657930148)",,,,,"3707159.00000000","553667.00000000","A0063312","7","2C","2012-01-01T07:19:39.000","2012-01-01T07:51:39.000","2012-01-01T07:00:05.000","2012-01-01T07:08:20.000","103","DISTURBANCE (OTHER)","70127"
"014XX Tulane Ave","RTF","REPORT TO FOLLOW","POINT (-90.07668775806405 29.955308762470015)",,,,,"3678772.00000000","531422.00000000","A0063212","8","1D",,"2012-01-01T07:01:01.000","2012-01-01T07:00:37.000","2012-01-01T07:00:41.000","35","SIMPLE BATTERY","70112"
"Downman Rd Onramp & I-10 W","DUP","DUPLICATE","POINT (-90.02015128113995 30.00629717340051)",,,,,"3696462.00000000","550164.00000000","A0063412","7","2C",,"2012-01-01T07:09:26.000","2012-01-01T07:02:01.000","2012-01-01T07:04:22.000","20","AUTO ACCIDENT","70126"
"070XX Bundy Rd","RTF","REPORT TO FOLLOW","POINT (-89.98647798742485 30.035841150128242)",,,,,"3706993.00000000","561031.00000000","A0063512","7","2B","2012-01-01T07:26:50.000","2012-01-01T10:32:36.000","2012-01-01T07:02:43.000","2012-01-01T07:13:01.000","35D","SIMPLE BATTERY DOMES","70127"
"010XX S Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06582839693947 29.94180110955584)",,,,,"3682265.00000000","526548.00000000","A0063612","8","1E","2012-01-01T07:55:31.000","2012-01-01T08:18:02.000","2012-01-01T07:03:34.000","2012-01-01T07:46:49.000","21","COMPLAINT OTHER","70130"
"073XX Dogwood Dr","NAT","NECESSARY ACTION TAKEN","POINT (-90.0036026907681 30.033424693913144)",,,,,"3701585.00000000","560089.00000000","A0063712","7","2B","2012-01-01T07:46:21.000","2012-01-01T08:14:04.000","2012-01-01T07:09:08.000","2012-01-01T07:41:08.000","103F","FIGHT","70126"
"011XX Saint Mary St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07433694734269 29.932131300069862)",,,,,"3679609.00000000","523002.00000000","A0063912","6","2C","2012-01-01T07:19:23.000","2012-01-01T07:25:09.000","2012-01-01T07:12:30.000","2012-01-01T07:13:55.000","62A","BURGLAR ALARM, SILEN","70130"
"018XX N Miro St","RTF","REPORT TO FOLLOW","POINT (-90.0670571194519 29.97909461684457)",,,,,"3681726.00000000","540105.00000000","A0064012","5","1A","2012-01-01T14:57:11.000","2012-01-01T16:39:40.000","2012-01-01T07:12:32.000","2012-01-01T09:23:12.000","35D","SIMPLE BATTERY DOMES","70119"
"005XX Esplanade Ave","RTF","REPORT TO FOLLOW","POINT (-90.05794240746539 29.962176651731873)",,,,,"3684680.00000000","533985.00000000","A0064412","8","1D","2012-01-01T07:36:54.000","2012-01-01T08:15:10.000","2012-01-01T07:17:18.000","2012-01-01T07:36:28.000","35","SIMPLE BATTERY","70116"
"006XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06616081270771 29.9581448042886)",,,,,"3682094.00000000","532490.00000000","A0064112","8","2C",,"2012-01-01T07:28:10.000","2012-01-01T07:17:51.000","2012-01-01T07:23:06.000","62A","BURGLAR ALARM, SILEN","70112"
"Caffin Ave & N Claiborne Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.01424913662889 29.96592043894066)",,,,,"3698499.00000000","535503.00000000","A0064212","5","1H","2012-01-01T07:23:54.000","2012-01-01T07:43:30.000","2012-01-01T07:18:39.000","2012-01-01T07:18:41.000","18","TRAFFIC  INCIDENT","70117"
"012XX Vallette St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0064512","0","2B","2012-01-01T11:32:47.000","2012-01-01T12:55:06.000","2012-01-01T07:20:57.000","2012-01-01T11:31:04.000","103M","MENTAL PATIENT","70114"
"001XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06967419078153 29.95403159722347)",,,,,"3680998.00000000","530982.00000000","A0064712","8","1H","2012-01-01T07:38:48.000","2012-01-01T08:07:58.000","2012-01-01T07:31:27.000","2012-01-01T07:31:32.000","21","COMPLAINT OTHER","70112"
"012XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07345329270014 29.956361331246573)",,,,,"3679792.00000000","531816.00000000","A0064812","1","1B",,"2012-01-01T08:44:48.000","2012-01-01T07:41:44.000","2012-01-01T08:25:55.000","67A","AUTO THEFT","70112"
"027XX 6th St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09413971127239 29.939480316624703)",,,,,"3673308.00000000","525606.00000000","A0065112","6","1H","2012-01-01T08:06:32.000","2012-01-01T08:15:53.000","2012-01-01T07:42:01.000","2012-01-01T08:02:16.000","21","COMPLAINT OTHER","70115"
"012XX Decatur St","VOI","VOID","POINT (-90.05908205243718 29.960977693722718)",,,,,"3684324.00000000","533545.00000000","A0065312","8","1A",,"2012-01-01T08:08:09.000","2012-01-01T07:44:53.000",,"67","THEFT","70116"
"031XX Law St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03848232719153 29.982784839836235)",,,,,"3690757.00000000","541548.00000000","A0065412","5","2C","2012-01-01T07:57:52.000","2012-01-01T08:08:14.000","2012-01-01T07:50:53.000","2012-01-01T07:53:29.000","62A","BURGLAR ALARM, SILEN","70117"
"022XX Poydras St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08816670132275 29.95635563317089)",,,,,"3675133.00000000","531763.00000000","A0065612","1","2C","2012-01-01T08:00:06.000","2012-01-01T08:39:13.000","2012-01-01T07:50:57.000","2012-01-01T07:58:17.000","62A","BURGLAR ALARM, SILEN","70119"
"019XX Lamanche St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0121503083184 29.969147142436185)",,,,,"3699150.00000000","536684.00000000","A0065812","5","2B",,"2012-01-01T08:05:36.000","2012-01-01T07:55:29.000","2012-01-01T08:01:18.000","107","SUSPICIOUS PERSON","70117"
"023XX Amazon St","VOI","VOID","POINT (-90.03509049824777 29.92956633767357)",,,,,"3692050.00000000","522208.00000000","A0065712","4","1C",,"2012-01-01T07:59:46.000","2012-01-01T07:55:31.000","2012-01-01T07:57:12.000","62A","BURGLAR ALARM, SILEN","70114"
"N Claiborne Ave & I-10 W","RTF","REPORT TO FOLLOW","POINT (-90.06548869402992 29.973013042300625)",,,,,"3682247.00000000","537899.00000000","A0065912","5","2C","2012-01-01T08:18:28.000","2012-01-01T09:15:49.000","2012-01-01T08:01:45.000","2012-01-01T08:08:18.000","20","AUTO ACCIDENT","70116"
"051XX General De Gaulle Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.99758625457999 29.909959919549923)",,,,,"3704012.00000000","515215.00000000","A0066012","4","1H","2012-01-01T08:04:40.000","2012-01-01T08:14:55.000","2012-01-01T08:04:23.000","2012-01-01T08:04:25.000","21","COMPLAINT OTHER","70131"
"008XX Convention Center Blvd","GOA","GONE ON ARRIVAL","POINT (-90.06475422237199 29.944331758253366)",,,,,"3682595.00000000","527472.00000000","A0067312","8","1E","2012-01-01T09:16:44.000","2012-01-01T09:18:31.000","2012-01-01T08:07:14.000","2012-01-01T09:10:29.000","67","THEFT","70130"
"090XX Palm St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0066812","0","2B","2012-01-01T08:20:45.000","2012-01-01T09:03:40.000","2012-01-01T08:07:15.000","2012-01-01T08:13:53.000","103M","MENTAL PATIENT","70118"
"006XX Louisiana Ave","DUP","DUPLICATE","POINT (-90.08686789959721 29.91850336516314)",,,,,"3675694.00000000","518003.00000000","A0066212","6","1C",,"2012-01-01T08:34:22.000","2012-01-01T08:09:44.000","2012-01-01T08:17:06.000","103","DISTURBANCE (OTHER)","70115"
"017XX Burdette St","NAT","NECESSARY ACTION TAKEN","POINT (-90.12317987641092 29.94906484131083)",,,,,"3664074.00000000","528993.00000000","A0066412","2","1C","2012-01-01T08:16:40.000","2012-01-01T08:32:38.000","2012-01-01T08:09:58.000","2012-01-01T08:11:19.000","103","DISTURBANCE (OTHER)","70118"
"019XX Elysian Fields Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.0576781887247 29.97666655682695)",,,,,"3684705.00000000","539255.00000000","A0066312","5","1H","2012-01-01T08:10:48.000","2012-01-01T08:18:08.000","2012-01-01T08:10:00.000","2012-01-01T08:10:02.000","18","TRAFFIC  INCIDENT","70116"
"003XX N Alexander St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10228636080963 29.978876093667488)",,,,,"3670574.00000000","539904.00000000","A0066512","3","2B","2012-01-01T08:15:28.000","2012-01-01T08:47:35.000","2012-01-01T08:10:18.000","2012-01-01T08:11:47.000","107","SUSPICIOUS PERSON","70119"
"Chartres St & Clouet St","RTF","REPORT TO FOLLOW","POINT (-90.04575984166857 29.962517265937702)",,,,,"3688536.00000000","534152.00000000","A0066712","5","1E","2012-01-01T08:49:25.000","2012-01-01T09:53:29.000","2012-01-01T08:10:56.000","2012-01-01T08:41:12.000","62C","THEFT FROM INTERIOR","70117"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0066612","1","1G",,"2012-01-01T08:11:29.000","2012-01-01T08:11:26.000",,"17F","FUGITIVE ATTTACHMENT","70119"
"Burgundy St & Conti St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06953235430639 29.95750072959107)",,,,,"3681029.00000000","532244.00000000","A0066912","8","2C","2012-01-01T08:18:10.000","2012-01-01T08:59:39.000","2012-01-01T08:11:52.000","2012-01-01T08:14:24.000","103","DISTURBANCE (OTHER)","70112"
"008XX Convention Center Blvd","DUP","DUPLICATE","POINT (-90.06475422237199 29.944331758253366)",,,,,"3682595.00000000","527472.00000000","A0067012","8","2D",,"2012-01-01T08:14:46.000","2012-01-01T08:13:00.000",,"911","SILENT E-911 CALL","70130"
"007XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.0690664037898 29.953398759716347)",,,,,"3681193.00000000","530754.00000000","A0067212","8","1H","2012-01-01T08:16:14.000","2012-01-01T08:36:16.000","2012-01-01T08:13:59.000","2012-01-01T08:14:04.000","21","COMPLAINT OTHER","70130"
"007XX Delachaise St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08813412643666 29.918729858466527)",,,,,"3675292.00000000","518081.00000000","A0067412","6","2A","2012-01-01T08:20:36.000","2012-01-01T08:42:24.000","2012-01-01T08:14:01.000","2012-01-01T08:19:07.000","103","DISTURBANCE (OTHER)","70115"
"064XX Franklin Ave","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0067912","0","1A","2012-01-01T09:57:54.000","2012-01-01T11:00:07.000","2012-01-01T08:16:07.000","2012-01-01T08:54:57.000","103M","MENTAL PATIENT","70122"
