"block_address","disposition","dispositiontext","location","location_address","location_city","location_state","location_zip","mapx","mapy","nopd_item","policedistrict","priority","timearrive","timeclosed","timecreate","timedispatch","type_","typetext","zip"
"Filmore Ave & Marconi Dr","UNF","UNFOUNDED","POINT (-90.0982664592126 30.01143660731789)",,,,,"3671719.00000000","551758.00000000","A0055313","3","2B",,"2013-01-01T06:05:32.000","2013-01-01T05:49:48.000","2013-01-01T05:54:16.000","107","SUSPICIOUS PERSON","70124"
"004XX Esplanade Ave","RTF","REPORT TO FOLLOW","POINT (-90.05748554617026 29.961844973519298)",,,,,"3684826.00000000","533866.00000000","A0055413","8","1B","2013-01-01T05:57:38.000","2013-01-01T10:17:22.000","2013-01-01T05:51:05.000","2013-01-01T05:54:01.000","34C","AGGRAVATED BATTERY B","70116"
"Harrison Ave & Marshall Foch St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10379681987692 30.004200960424)",,,,,"3669997.00000000","549108.00000000","A0055513","3","1H",,"2013-01-01T06:04:28.000","2013-01-01T05:55:03.000","2013-01-01T05:55:05.000","18","TRAFFIC INCIDENT","70124"
"018XX Henriette Delille St","VOI","VOID","POINT (-90.06149938192377 29.968307814440188)",,,,,"3683529.00000000","536202.00000000","A0055613","5","2C",,"2013-01-01T05:59:37.000","2013-01-01T05:55:36.000","2013-01-01T05:57:16.000","62A","BURGLAR ALARM, SILEN","70116"
"Poydras St & Tchoupitoulas St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06698513902985 29.948684499235583)",,,,,"3681871.00000000","529047.00000000","A0055713","8","1H","2013-01-01T05:57:11.000","2013-01-01T06:01:36.000","2013-01-01T05:56:32.000","2013-01-01T05:56:34.000","21","COMPLAINT OTHER","70130"
"N Rampart St & Saint Philip St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06628527938328 29.963016243461688)",,,,,"3682035.00000000","534261.00000000","A0055813","1","1H",,"2013-01-01T06:29:06.000","2013-01-01T05:58:39.000","2013-01-01T05:58:47.000","21","COMPLAINT OTHER","70116"
"011XX Saint Peter St","UNF","UNFOUNDED","POINT (-90.06850464126786 29.960595599219026)",,,,,"3681342.00000000","533373.00000000","A0055913","1","1E","2013-01-01T08:00:26.000","2013-01-01T08:01:22.000","2013-01-01T05:55:26.000","2013-01-01T07:45:42.000","67","THEFT","70112"
"009XX Royal St","UNF","UNFOUNDED","POINT (-90.06322478097667 29.9598022457881)",,,,,"3683017.00000000","533103.00000000","A0056013","8","1B","2013-01-01T07:46:52.000","2013-01-01T07:57:09.000","2013-01-01T06:01:16.000","2013-01-01T07:38:23.000","65","SIMPLE ROBBERY","70116"
"S Carrollton Ave & I-10 E","UNF","UNFOUNDED","POINT (-90.10774942135924 29.967949162042316)",,,,,"3668887.00000000","535912.00000000","A0056113","3","2H","2013-01-01T07:11:12.000","2013-01-01T07:15:46.000","2013-01-01T06:00:53.000","2013-01-01T06:58:12.000","21","COMPLAINT OTHER","70119"
"008XX Harrison Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.10575752676849 30.004312756486375)",,,,,"3669376.00000000","549142.00000000","A0056213","3","1H",,"2013-01-01T06:12:10.000","2013-01-01T06:04:56.000","2013-01-01T06:04:59.000","21","COMPLAINT OTHER","70124"
"S Carrollton Ave & Tulane Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.1064233667741 29.96893779924352)",,,,,"3669303.00000000","536276.00000000","A0056313","1","1H","2013-01-01T06:05:06.000","2013-01-01T06:14:39.000","2013-01-01T06:05:00.000","2013-01-01T06:05:00.000","21","COMPLAINT OTHER","70119"
"070XX Bullard Ave","NAT","NECESSARY ACTION TAKEN","POINT (-89.96227193632758 30.047262318375942)",,,,,"3714602.00000000","565275.00000000","A0056413","7","1H",,"2013-01-01T06:21:26.000","2013-01-01T06:06:58.000","2013-01-01T06:07:14.000","21","COMPLAINT OTHER","70128"
"018XX Duels St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0076713","0","2B","2013-01-01T10:51:07.000","2013-01-01T11:50:06.000","2013-01-01T10:39:18.000","2013-01-01T10:40:12.000","103M","MENTAL PATIENT","70119"
"Bullard Ave & Lake Forest Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.95505752214636 30.038653797103077)",,,,,"3716922.00000000","562172.00000000","A0056513","7","1H",,"2013-01-01T06:17:13.000","2013-01-01T06:08:19.000","2013-01-01T06:08:40.000","21","COMPLAINT OTHER","70128"
"I-10 W & Poydras St Onramp","GOA","GONE ON ARRIVAL","POINT (-90.08929578868694 29.954955567413393)",,,,,"3674781.00000000","531250.00000000","A0056613","1","1C","2013-01-01T06:17:52.000","2013-01-01T08:02:05.000","2013-01-01T06:07:57.000","2013-01-01T06:12:40.000","20","AUTO ACCIDENT","70119"
"Bullard Ave & Midpoint Dr","NAT","NECESSARY ACTION TAKEN","POINT (-89.94944307950054 30.03189867824798)",,,,,"3718728.00000000","559737.00000000","A0056713","7","2H","2013-01-01T06:16:28.000","2013-01-01T06:43:50.000","2013-01-01T06:11:34.000","2013-01-01T06:14:14.000","21","COMPLAINT OTHER","70128"
"N Rampart St & Saint Peter St","RTF","REPORT TO FOLLOW","POINT (-90.06838642278088 29.96045421317708)",,,,,"3681380.00000000","533322.00000000","A0056813","8","1D","2013-01-01T06:15:01.000","2013-01-01T10:08:23.000","2013-01-01T06:13:56.000","2013-01-01T06:14:46.000","35","SIMPLE BATTERY","70112"
"007XX S Peters St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06579594412906 29.946096298654812)",,,,,"3682258.00000000","528110.00000000","A0056913","8","1F","2013-01-01T08:37:10.000","2013-01-01T09:03:06.000","2013-01-01T06:14:17.000","2013-01-01T08:16:19.000","21","COMPLAINT OTHER","70130"
"Wright Rd & Yardley Rd","NAT","NECESSARY ACTION TAKEN","POINT (-89.9696492729711 30.043359679789162)",,,,,"3712285.00000000","563828.00000000","A0057113","7","2H","2013-01-01T06:24:46.000","2013-01-01T06:54:14.000","2013-01-01T06:17:17.000","2013-01-01T06:20:50.000","21","COMPLAINT OTHER","70127"
"046XX Michoud Blvd","UNF","UNFOUNDED","POINT (-89.92797812599152 30.032048104284467)",,,,,"3725519.00000000","559874.00000000","A0057213","7","1D","2013-01-01T07:42:00.000","2013-01-01T07:53:44.000","2013-01-01T06:15:48.000","2013-01-01T07:19:57.000","56","SIMPLE CRIMINAL DAMA","70129"
"Magazine St & Valmont St","NAT","NECESSARY ACTION TAKEN","POINT (-90.11272307579583 29.920516831722264)",,,,,"3667496.00000000","518647.00000000","A0057313","2","1C","2013-01-01T07:54:31.000","2013-01-01T07:57:29.000","2013-01-01T06:37:42.000","2013-01-01T07:45:00.000","103","DISTURBANCE (OTHER)","70115"
"Polk Ave & West End Blvd","RTF","REPORT TO FOLLOW","POINT (-90.11504577139134 29.999985342487047)",,,,,"3666453.00000000","547537.00000000","A0057413","3","2B","2013-01-01T07:27:06.000","2013-01-01T10:13:42.000","2013-01-01T06:45:58.000","2013-01-01T07:04:43.000","20I","AUTO ACCIDENT WITH I","70124"
"036XX Dumaine St","VOI","VOID","POINT (-90.09035358836346 29.978035197143612)",,,,,"3674355.00000000","539639.00000000","A0057513","1","1C",,"2013-01-01T07:54:42.000","2013-01-01T06:44:01.000","2013-01-01T07:54:21.000","103","DISTURBANCE (OTHER)","70119"
"112XX Lake Forest Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.95527265183732 30.03886779784204)",,,,,"3716853.00000000","562249.00000000","A0057713","7","2B","2013-01-01T07:26:13.000","2013-01-01T07:33:02.000","2013-01-01T06:49:13.000","2013-01-01T07:20:48.000","62L","BURGLAR ALARM, LOCAL","70128"
"058XX Canal Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-90.10918805873794 29.99690878768517)",,,,,"3668319.00000000","546438.00000000","A0057813","3","2C","2013-01-01T07:05:52.000","2013-01-01T07:11:30.000","2013-01-01T06:50:01.000","2013-01-01T06:53:39.000","62A","BURGLAR ALARM, SILEN","70124"
"001XX Canal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06433515988114 29.949723217770586)",,,,,"3682706.00000000","529434.00000000","A0057913","8","1H","2013-01-01T07:17:30.000","2013-01-01T07:36:07.000","2013-01-01T06:54:57.000","2013-01-01T06:55:01.000","21","COMPLAINT OTHER","70130"
"001XX City Park Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.1121381999647 29.981481348971588)",,,,,"3667445.00000000","540818.00000000","A0058013","3","1H",,"2013-01-01T06:59:18.000","2013-01-01T06:59:14.000",,"WALK","DAILY WALKING BEAT L","70119"
"001XX City Park Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.1121381999647 29.981481348971588)",,,,,"3667445.00000000","540818.00000000","A0058113","3","1H",,"2013-01-01T06:59:36.000","2013-01-01T06:59:33.000",,"21","COMPLAINT OTHER","70119"
"Bayou Rd & Gentilly Blvd","DUP","DUPLICATE","POINT (-90.07784844638591 29.978766249435218)",,,,,"3678311.00000000","539948.00000000","A0058213","1","1E","2013-01-01T08:15:39.000","2013-01-01T08:23:35.000","2013-01-01T06:54:16.000","2013-01-01T08:02:12.000","100","HIT & RUN","70119"
"037XX S Carrollton Ave","RTF","REPORT TO FOLLOW","POINT (-90.1106812938347 29.965300701976926)",,,,,"3667969.00000000","534939.00000000","A0058313","2","1C","2013-01-01T07:19:30.000","2013-01-01T09:46:57.000","2013-01-01T06:59:05.000","2013-01-01T07:05:32.000","62B","BUSINESS BURGLARY","70118"
"006XX Frenchmen St","VOI","VOID","POINT (-90.05783882580326 29.96385589536588)",,,,,"3684706.00000000","534596.00000000","A0058413","8","2C",,"2013-01-01T07:09:36.000","2013-01-01T07:06:25.000","2013-01-01T07:08:12.000","62A","BURGLAR ALARM, SILEN","70116"
"Dumaine St & N Lopez St","GOA","GONE ON ARRIVAL","POINT (-90.08613386567585 29.975228795223963)",,,,,"3675702.00000000","538633.00000000","A0058513","1","2B","2013-01-01T07:17:56.000","2013-01-01T07:23:38.000","2013-01-01T07:09:30.000","2013-01-01T07:14:01.000","107","SUSPICIOUS PERSON","70119"
"036XX Delachaise St","RTF","REPORT TO FOLLOW","POINT (-90.10060002246978 29.94688898662382)",,,,,"3671233.00000000","528278.00000000","A0058613","2","2C","2013-01-01T07:35:30.000","2013-01-01T10:47:38.000","2013-01-01T07:12:24.000","2013-01-01T07:30:41.000","56D","CRIMINAL DAMANGE DOM","70125"
"021XX Cambronne St","VOI","VOID","POINT (-90.12538016445954 29.955905016159672)",,,,,"3663351.00000000","531473.00000000","A0058713","2","2C",,"2013-01-01T07:14:43.000","2013-01-01T07:12:11.000",,"62A","BURGLAR ALARM, SILEN","70118"
"Almonaster Ave & Elaine St","RTF","REPORT TO FOLLOW","POINT (-89.99343095037467 30.00835168345031)",,,,,"3704910.00000000","551009.00000000","A0059013","7","1E","2013-01-01T07:44:24.000","2013-01-01T09:49:31.000","2013-01-01T07:16:05.000","2013-01-01T07:43:53.000","62C","SIMPLE BURGLARY VEHI","70126"
"006XX Decatur St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06320530919507 29.956370062224604)",,,,,"3683037.00000000","531855.00000000","A0059113","8","1H",,"2013-01-01T07:41:55.000","2013-01-01T07:19:27.000","2013-01-01T07:19:27.000","21","COMPLAINT OTHER","70130"
"004XX N Rampart St","RTF","REPORT TO FOLLOW","POINT (-90.07060580696555 29.958272783406233)",,,,,"3680686.00000000","532521.00000000","A0059213","1","1A","2013-01-01T07:31:30.000","2013-01-01T09:53:00.000","2013-01-01T07:14:25.000","2013-01-01T07:22:37.000","65","SIMPLE ROBBERY","70112"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0059313","1","1G",,"2013-01-01T07:20:37.000","2013-01-01T07:20:35.000",,"17F","FUGITIVE ATTACHMENT","70119"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0059413","1","1G",,"2013-01-01T07:20:37.000","2013-01-01T07:20:35.000",,"17F","FUGITIVE ATTACHMENT","70119"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0059513","1","1G",,"2013-01-01T07:20:38.000","2013-01-01T07:20:35.000",,"17F","FUGITIVE ATTACHMENT","70119"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0059613","1","1G",,"2013-01-01T07:20:38.000","2013-01-01T07:20:35.000",,"17F","FUGITIVE ATTACHMENT","70119"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0059713","1","1G",,"2013-01-01T07:20:39.000","2013-01-01T07:20:35.000",,"17F","FUGITIVE ATTACHMENT","70119"
"007XX S Dupre St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09455728362126 29.961547427694992)",,,,,"3673089.00000000","533629.00000000","A0059813","1","1G",,"2013-01-01T07:20:39.000","2013-01-01T07:20:35.000",,"17F","FUGITIVE ATTACHMENT","70119"
"Baudin St & S Murat St","RTF","REPORT TO FOLLOW","POINT (-90.10815804472936 29.974024922106235)",,,,,"3668734.00000000","538120.00000000","A0059913","3","1D","2013-01-01T08:09:45.000","2013-01-01T08:42:04.000","2013-01-01T07:20:15.000","2013-01-01T08:00:56.000","56","SIMPLE CRIMINAL DAMA","70119"
"Governor Nicholls St & Treme St","GOA","GONE ON ARRIVAL","POINT (-90.06653338878431 29.965862125047252)",,,,,"3681945.00000000","535295.00000000","A0060113","1","1C","2013-01-01T08:01:26.000","2013-01-01T08:04:49.000","2013-01-01T07:25:02.000","2013-01-01T07:55:14.000","103","DISTURBANCE (OTHER)","70116"
"Lizardi St & Saint Claude Ave","NAT","NECESSARY ACTION TAKEN","POINT (-90.02052317496951 29.96220466952679)",,,,,"3696528.00000000","534129.00000000","A0060213","5","1H","2013-01-01T07:28:08.000","2013-01-01T08:00:04.000","2013-01-01T07:27:51.000","2013-01-01T07:27:52.000","21","COMPLAINT OTHER","70117"
"Columbus St & N Villere St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06542740083229 29.969882962381877)",,,,,"3682279.00000000","536761.00000000","A0060313","1","1H","2013-01-01T07:28:43.000","2013-01-01T07:47:46.000","2013-01-01T07:28:37.000","2013-01-01T07:28:38.000","21","COMPLAINT OTHER","70116"
"021XX Mexico St","DUP","DUPLICATE","POINT (-90.06200075756513 30.023147294521987)",,,,,"3683149.00000000","556142.00000000","A0060413","3","1H",,"2013-01-01T07:42:39.000","2013-01-01T07:26:14.000","2013-01-01T07:30:26.000","21","COMPLAINT OTHER","70122"
"Bienville St & N Broad St","NAT","NECESSARY ACTION TAKEN","POINT (-90.08599638872774 29.967277284646034)",,,,,"3675777.00000000","535742.00000000","A0060513","1","1H","2013-01-01T07:32:52.000","2013-01-01T07:45:05.000","2013-01-01T07:32:46.000","2013-01-01T07:32:46.000","18","TRAFFIC INCIDENT","70119"
"045XX Crowder Blvd","VOI","VOID","POINT (-89.98811920352006 30.019379994360133)",,,,,"3706544.00000000","555039.00000000","A0060613","7","2C",,"2013-01-01T07:41:18.000","2013-01-01T07:34:28.000","2013-01-01T07:35:07.000","62A","BURGLAR ALARM, SILEN","70127"
"003XX Bourbon St","NAT","NECESSARY ACTION TAKEN","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0060713","0","2B","2013-01-01T07:36:19.000","2013-01-01T08:16:05.000","2013-01-01T07:35:31.000","2013-01-01T07:35:31.000","24","MEDICAL","70112"
"Tchoupitoulas St & US90B W","NAT","NECESSARY ACTION TAKEN","POINT (-90.06692458200531 29.939273413629262)",,,,,"3681928.00000000","525625.00000000","A0060813","6","2H","2013-01-01T07:59:49.000","2013-01-01T08:57:22.000","2013-01-01T07:39:51.000","2013-01-01T07:44:33.000","21","COMPLAINT OTHER","70130"
"Chef Menteur Hwy & Wilson Ave","NAT","NECESSARY ACTION TAKEN","POINT (-89.99863589900816 30.012298543189715)",,,,,"3703246.00000000","552425.00000000","A0060913","7","1H","2013-01-01T07:43:40.000","2013-01-01T08:08:52.000","2013-01-01T07:40:52.000","2013-01-01T07:40:53.000","18","TRAFFIC INCIDENT","70126"
"Bourbon St & Saint Philip St","UNF","UNFOUNDED","POINT (-90.06346123468366 29.96107502574515)",,,,,"3682937.00000000","533565.00000000","A0061013","8","1B","2013-01-01T08:25:46.000","2013-01-01T09:19:43.000","2013-01-01T07:39:34.000","2013-01-01T08:16:01.000","67A","AUTO THEFT","70116"
"009XX Camp St","RTF","REPORT TO FOLLOW","POINT (-90.07084220730869 29.944082316767883)",,,,,"3680668.00000000","527360.00000000","A0061113","8","0A","2013-01-01T09:25:08.000","2013-01-01T09:28:12.000","2013-01-01T07:39:06.000","2013-01-01T08:45:20.000","21L","LOST OR STOLEN","70130"
"Morrison Rd & Read Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.98010808248135 30.04292306137521)",,,,,"3708978.00000000","563630.00000000","A0061213","7","1H","2013-01-01T07:42:15.000","2013-01-01T08:05:45.000","2013-01-01T07:41:57.000","2013-01-01T07:41:57.000","18","TRAFFIC INCIDENT","70127"
"Dauphine St & France St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03450076774931 29.962024370438982)",,,,,"3692103.00000000","534013.00000000","A0061313","5","1H","2013-01-01T07:42:00.000","2013-01-01T08:13:16.000","2013-01-01T07:41:57.000","2013-01-01T07:41:57.000","21","COMPLAINT OTHER","70117"
"013XX Flanders St","GOA","GONE ON ARRIVAL","POINT (-0.0000022929847665 0.0000009235500543)",,,,,"37369000","3513814","A0061413","0","2B","2013-01-01T07:47:26.000","2013-01-01T07:54:10.000","2013-01-01T07:38:48.000","2013-01-01T07:44:04.000","103M","MENTAL PATIENT","70114"
"040XX Toulouse St","NAT","NECESSARY ACTION TAKEN","POINT (-90.09597990210067 29.97773071445428)",,,,,"3672575.00000000","539509.00000000","A0061513","1","2B",,"2013-01-01T07:48:05.000","2013-01-01T07:40:59.000","2013-01-01T07:44:06.000","64A","HOLD UP ALARM","70119"
"Canal St & La Salle St","NAT","NECESSARY ACTION TAKEN","POINT (-90.07539926009721 29.95731494647606)",,,,,"3679172.00000000","532156.00000000","A0061613","8","2C","2013-01-01T07:48:49.000","2013-01-01T09:20:32.000","2013-01-01T07:42:02.000","2013-01-01T07:45:59.000","103","DISTURBANCE (OTHER)","70112"
"009XX Orleans Ave","UNF","UNFOUNDED","POINT (-90.0662414672637 29.959751578238176)",,,,,"3682062.00000000","533074.00000000","A0061713","8","1A","2013-01-01T08:34:21.000","2013-01-01T08:39:22.000","2013-01-01T07:43:57.000","2013-01-01T08:21:13.000","103","DISTURBANCE (OTHER)","70116"
"042XX Dauphine St","NAT","NECESSARY ACTION TAKEN","POINT (-90.03445591374606 29.96207342776996)",,,,,"3692117.00000000","534031.00000000","A0061813","5","1H","2013-01-01T08:06:39.000","2013-01-01T08:14:40.000","2013-01-01T07:45:23.000","2013-01-01T07:45:23.000","21","COMPLAINT OTHER","70117"
"Napoleon Ave & S Roman St","NAT","NECESSARY ACTION TAKEN","POINT (-90.10378053514025 29.942221762244838)",,,,,"3670244.00000000","526570.00000000","A0061913","2","1H","2013-01-01T07:47:17.000","2013-01-01T08:05:06.000","2013-01-01T07:47:15.000","2013-01-01T07:47:15.000","18","TRAFFIC INCIDENT","70125"
"Dauphine St & Saint Ann St","UNF","UNFOUNDED","POINT (-90.06576975052278 29.96009078460935)",,,,,"3682210.00000000","533199.00000000","A0062013","8","1H",,"2013-01-01T08:07:41.000","2013-01-01T07:49:44.000","2013-01-01T08:06:46.000","21","COMPLAINT OTHER","70116"
"Lake Forest Blvd & Read Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.97299771541161 30.032622604596003)",,,,,"3711272.00000000","559911.00000000","A0062113","7","1G",,"2013-01-01T08:55:57.000","2013-01-01T07:55:29.000","2013-01-01T07:55:29.000","58","RETURN FOR ADD'L INF","70127"
"022XX 7th St","RTF","REPORT TO FOLLOW","POINT (-90.09192207556087 29.934743165692495)",,,,,"3674029.00000000","523891.00000000","A0062213","6","2B","2013-01-01T08:00:19.000","2013-01-01T10:57:11.000","2013-01-01T07:56:00.000","2013-01-01T07:57:55.000","35D","SIMPLE BATTERY DOMES","70115"
"Elysian Fields Ave & Saint Denis","NAT","NECESSARY ACTION TAKEN","POINT (-90.05915067313069 29.995914225744936)",,,,,"3684161.00000000","546249.00000000","A0062313","3","1H",,"2013-01-01T08:03:23.000","2013-01-01T07:57:58.000","2013-01-01T07:57:59.000","18","TRAFFIC INCIDENT","70122"
"005XX N Rampart St","RTF","REPORT TO FOLLOW","POINT (-90.06995851106261 29.959011818869275)",,,,,"3680888.00000000","532792.00000000","A0062413","1","1H","2013-01-01T07:58:25.000","2013-01-01T09:02:08.000","2013-01-01T07:58:15.000","2013-01-01T07:58:20.000","21","COMPLAINT OTHER","70112"
"055XX Read Blvd","NAT","NECESSARY ACTION TAKEN","POINT (-89.97064817156543 30.02924882262214)",,,,,"3712030.00000000","558693.00000000","A0062513","7","2C","2013-01-01T08:06:53.000","2013-01-01T08:17:04.000","2013-01-01T07:57:51.000","2013-01-01T07:59:35.000","62A","BURGLAR ALARM, SILEN","70127"
"003XX Royal St","NAT","NECESSARY ACTION TAKEN","POINT (-90.06727941160821 29.955108575881717)",,,,,"3681752.00000000","531382.00000000","A0062613","8","1H","2013-01-01T08:26:37.000","2013-01-01T08:29:49.000","2013-01-01T07:59:15.000","2013-01-01T07:59:25.000","21","COMPLAINT OTHER","70130"
